crate, fn_decl, callee, effect, dir, file, line, col
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 149, 20
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 150, 20
android_logger, android_logger::android_log, log_ffi::__android_log_buf_write, [Unsafe], data/packages/android_logger/src, lib.rs, 146, 12
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 157, 20
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 158, 20
android_logger, android_logger::android_log, log_ffi::__android_log_write, [Unsafe], data/packages/android_logger/src, lib.rs, 155, 12
android_logger, android_logger::AndroidLogger::log, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 74
android_logger, android_logger::AndroidLogger::log, core::intrinsics::transmute, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 49
android_logger, android_logger::AndroidLogger::log, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 34
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::get_unchecked_mut, [Unsafe], data/packages/android_logger/src, lib.rs, 455, 24
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 61
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::ptr::const_ptr::cast, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 70
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 34
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::get_unchecked_mut, [Unsafe], data/packages/android_logger/src, lib.rs, 461, 30
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 467, 39
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::ptr::const_ptr::add, [Unsafe], data/packages/android_logger/src, lib.rs, 467, 48
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::intrinsics::copy, [Unsafe], data/packages/android_logger/src, lib.rs, 468, 17
android_logger, android_logger::uninit_array, core::mem::maybe_uninit::MaybeUninit::uninit, [Unsafe], data/packages/android_logger/src, lib.rs, 550, 13
android_logger, android_logger::uninit_array, core::mem::maybe_uninit::MaybeUninit::assume_init, [Unsafe], data/packages/android_logger/src, lib.rs, 550, 35
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 149, 20
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 150, 20
android_logger, android_logger::android_log, log_ffi::__android_log_buf_write, [Unsafe], data/packages/android_logger/src, lib.rs, 146, 12
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 157, 20
android_logger, android_logger::android_log, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 158, 20
android_logger, android_logger::android_log, log_ffi::__android_log_write, [Unsafe], data/packages/android_logger/src, lib.rs, 155, 12
android_logger, android_logger::AndroidLogger::log, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 74
android_logger, android_logger::AndroidLogger::log, core::intrinsics::transmute, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 49
android_logger, android_logger::AndroidLogger::log, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 235, 34
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::get_unchecked_mut, [Unsafe], data/packages/android_logger/src, lib.rs, 455, 24
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 61
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::ptr::const_ptr::cast, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 70
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 458, 34
android_logger, android_logger::PlatformLogWriter::output_specified_len, core::slice::get_unchecked_mut, [Unsafe], data/packages/android_logger/src, lib.rs, 461, 30
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::slice::as_ptr, [Unsafe], data/packages/android_logger/src, lib.rs, 467, 39
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::ptr::const_ptr::add, [Unsafe], data/packages/android_logger/src, lib.rs, 467, 48
android_logger, android_logger::PlatformLogWriter::copy_bytes_to_start, core::intrinsics::copy, [Unsafe], data/packages/android_logger/src, lib.rs, 468, 17
android_logger, android_logger::uninit_array, core::mem::maybe_uninit::MaybeUninit::uninit, [Unsafe], data/packages/android_logger/src, lib.rs, 550, 13
android_logger, android_logger::uninit_array, core::mem::maybe_uninit::MaybeUninit::assume_init, [Unsafe], data/packages/android_logger/src, lib.rs, 550, 35
android_system_properties, android_system_properties::property_callback, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 48, 17
android_system_properties, android_system_properties::property_callback, core::ffi::c_str::CStr::to_str, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 24
android_system_properties, android_system_properties::property_callback, core::result::Result::unwrap, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 33
android_system_properties, android_system_properties::property_callback, alloc::string::to_string, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 42
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 97, 57
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::cast, [Unsafe], data/packages/android_system_properties/src, lib.rs, 97, 66
android_system_properties, android_system_properties::AndroidSystemProperties::new, libc::unix::dlopen, libc, data/packages/android_system_properties/src, lib.rs, 97, 31
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 112, 51
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::cast, [Unsafe], data/packages/android_system_properties/src, lib.rs, 112, 60
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, libc::unix::dlsym, libc, data/packages/android_system_properties/src, lib.rs, 112, 25
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::is_null, [Unsafe], data/packages/android_system_properties/src, lib.rs, 114, 22
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, core::option::Option::Some, [Unsafe], data/packages/android_system_properties/src, lib.rs, 118, 12
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 122, 42
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 123, 27
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 123, 17
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 125, 33
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 126, 27
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 126, 17
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::is_none, [Unsafe], data/packages/android_system_properties/src, lib.rs, 129, 43
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::is_none, [Unsafe], data/packages/android_system_properties/src, lib.rs, 129, 75
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 130, 36
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 131, 31
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 131, 21
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, core::ffi::c_str::CStr::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 176, 48
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::find_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 176, 33
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::read_callback_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 185, 17
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, core::ffi::c_str::CStr::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 198, 46
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::get_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 198, 32
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, alloc::vec::Vec::set_len, [Unsafe], data/packages/android_system_properties/src, lib.rs, 202, 32
android_system_properties, android_system_properties::AndroidSystemProperties::drop, libc::unix::dlclose, libc, data/packages/android_system_properties/src, lib.rs, 217, 16
android_system_properties, android_system_properties::property_callback, core::ffi::c_str::CStr::from_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 48, 17
android_system_properties, android_system_properties::property_callback, core::ffi::c_str::CStr::to_str, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 24
android_system_properties, android_system_properties::property_callback, core::result::Result::unwrap, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 33
android_system_properties, android_system_properties::property_callback, alloc::string::to_string, [Unsafe], data/packages/android_system_properties/src, lib.rs, 49, 42
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 97, 57
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::cast, [Unsafe], data/packages/android_system_properties/src, lib.rs, 97, 66
android_system_properties, android_system_properties::AndroidSystemProperties::new, libc::unix::dlopen, libc, data/packages/android_system_properties/src, lib.rs, 97, 31
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 112, 51
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::cast, [Unsafe], data/packages/android_system_properties/src, lib.rs, 112, 60
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, libc::unix::dlsym, libc, data/packages/android_system_properties/src, lib.rs, 112, 25
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, UNKNOWN_METHOD::is_null, [Unsafe], data/packages/android_system_properties/src, lib.rs, 114, 22
android_system_properties, android_system_properties::AndroidSystemProperties::load_fn, core::option::Option::Some, [Unsafe], data/packages/android_system_properties/src, lib.rs, 118, 12
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 122, 42
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 123, 27
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 123, 17
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 125, 33
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 126, 27
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 126, 17
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::is_none, [Unsafe], data/packages/android_system_properties/src, lib.rs, 129, 43
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::is_none, [Unsafe], data/packages/android_system_properties/src, lib.rs, 129, 75
android_system_properties, android_system_properties::AndroidSystemProperties::new, load_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 130, 36
android_system_properties, android_system_properties::AndroidSystemProperties::new, std::mem::transmute, [Unsafe], data/packages/android_system_properties/src, lib.rs, 131, 31
android_system_properties, android_system_properties::AndroidSystemProperties::new, UNKNOWN_METHOD::map, [Unsafe], data/packages/android_system_properties/src, lib.rs, 131, 21
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, core::ffi::c_str::CStr::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 176, 48
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::find_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 176, 33
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::read_callback_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 185, 17
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, core::ffi::c_str::CStr::as_ptr, [Unsafe], data/packages/android_system_properties/src, lib.rs, 198, 46
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, android_system_properties::AndroidSystemProperties::get_from_cstr::get_fn, [Unsafe], data/packages/android_system_properties/src, lib.rs, 198, 32
android_system_properties, android_system_properties::AndroidSystemProperties::get_from_cstr, alloc::vec::Vec::set_len, [Unsafe], data/packages/android_system_properties/src, lib.rs, 202, 32
android_system_properties, android_system_properties::AndroidSystemProperties::drop, libc::unix::dlclose, libc, data/packages/android_system_properties/src, lib.rs, 217, 16
anyhow, anyhow::backtrace::capture::BytesOrWide::fmt, std::env::current_dir, std::env, data/packages/anyhow/src, backtrace.rs, 177, 16
anyhow, anyhow::backtrace::capture::Backtrace::enabled, std::env::var_os, std::env, data/packages/anyhow/src, backtrace.rs, 190, 32
anyhow, anyhow::backtrace::capture::Backtrace::enabled, std::env::var_os, std::env, data/packages/anyhow/src, backtrace.rs, 192, 30
anyhow, anyhow::backtrace::capture::Backtrace::fmt, std::env::current_dir, std::env, data/packages/anyhow/src, backtrace.rs, 271, 22
anyhow, anyhow::backtrace::capture::LazilyResolvedCapture::force, core::cell::UnsafeCell::get, [Unsafe], data/packages/anyhow/src, backtrace.rs, 321, 44
anyhow, anyhow::backtrace::capture::LazilyResolvedCapture::force, core::cell::UnsafeCell::get, [Unsafe], data/packages/anyhow/src, backtrace.rs, 326, 36
anyhow, anyhow::backtrace::capture::output_filename, std::os::unix::ffi::os_str::OsStr::from_bytes, std::os, data/packages/anyhow/src, backtrace.rs, 371, 26
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::new, std::path, data/packages/anyhow/src, backtrace.rs, 371, 16
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::new, std::path, data/packages/anyhow/src, backtrace.rs, 375, 16
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::new, std::path, data/packages/anyhow/src, backtrace.rs, 383, 46
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::is_absolute, std::path, data/packages/anyhow/src, backtrace.rs, 385, 48
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::strip_prefix, std::path, data/packages/anyhow/src, backtrace.rs, 387, 43
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::to_str, std::path, data/packages/anyhow/src, backtrace.rs, 388, 46
anyhow, anyhow::backtrace::capture::output_filename, std::path::Path::display, std::path, data/packages/anyhow/src, backtrace.rs, 394, 27
anyhow, anyhow::backtrace::capture::output_filename, std::path::Display::fmt, std::path, data/packages/anyhow/src, backtrace.rs, 394, 8
anyhow, anyhow::context::ContextError::source, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, context.rs, 157, 63
anyhow, anyhow::context::ContextError::source, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, context.rs, 157, 22
anyhow, anyhow::ensure::Buf::as_str, core::slice::as_ptr, [Unsafe], data/packages/anyhow/src, ensure.rs, 51, 27
anyhow, anyhow::ensure::Buf::as_str, core::ptr::const_ptr::cast, [Unsafe], data/packages/anyhow/src, ensure.rs, 51, 36
anyhow, anyhow::ensure::Buf::as_str, core::slice::raw::from_raw_parts, [Unsafe], data/packages/anyhow/src, ensure.rs, 50, 37
anyhow, anyhow::ensure::Buf::as_str, core::str::converts::from_utf8_unchecked, [Unsafe], data/packages/anyhow/src, ensure.rs, 50, 12
anyhow, anyhow::ensure::Buf::write_str, core::str::as_ptr, [Unsafe], data/packages/anyhow/src, ensure.rs, 71, 18
anyhow, anyhow::ensure::Buf::write_str, core::slice::as_mut_ptr, [Unsafe], data/packages/anyhow/src, ensure.rs, 72, 27
anyhow, anyhow::ensure::Buf::write_str, core::ptr::mut_ptr::add, [Unsafe], data/packages/anyhow/src, ensure.rs, 72, 40
anyhow, anyhow::ensure::Buf::write_str, core::ptr::mut_ptr::cast, [Unsafe], data/packages/anyhow/src, ensure.rs, 72, 58
anyhow, anyhow::ensure::Buf::write_str, core::str::len, [Unsafe], data/packages/anyhow/src, ensure.rs, 73, 18
anyhow, anyhow::ensure::Buf::write_str, core::intrinsics::copy_nonoverlapping, [Unsafe], data/packages/anyhow/src, ensure.rs, 70, 12
anyhow, anyhow::error::Error::from_std, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 107, 17
anyhow, anyhow::error::Error::from_adhoc, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 133, 17
anyhow, anyhow::error::Error::from_display, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 159, 17
anyhow, anyhow::error::Error::from_context, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 186, 17
anyhow, anyhow::error::Error::from_boxed, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 213, 17
anyhow, anyhow::error::Error::construct, alloc::boxed::Box::new, [Unsafe], data/packages/anyhow/src, error.rs, 230, 39
anyhow, anyhow::error::Error::construct, anyhow::ptr::Own::new, [Unsafe], data/packages/anyhow/src, error.rs, 241, 20
anyhow, anyhow::error::Error::construct, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 241, 36
anyhow, anyhow::error::Error::context, anyhow::error::Error::construct, [Unsafe], data/packages/anyhow/src, error.rs, 328, 17
anyhow, anyhow::error::Error::backtrace, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 364, 49
anyhow, anyhow::error::Error::backtrace, anyhow::error::ErrorImpl::backtrace, [Unsafe], data/packages/anyhow/src, error.rs, 364, 17
anyhow, anyhow::error::Error::chain, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 392, 45
anyhow, anyhow::error::Error::chain, anyhow::error::ErrorImpl::chain, [Unsafe], data/packages/anyhow/src, error.rs, 392, 17
anyhow, anyhow::error::Error::downcast, anyhow::ptr::Mut::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 432, 71
anyhow, anyhow::error::Error::downcast, anyhow::error::ErrorVTable::object_downcast, [Unsafe], data/packages/anyhow/src, error.rs, 432, 48
anyhow, anyhow::error::Error::downcast, anyhow::ptr::Ref::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 433, 35
anyhow, anyhow::error::Error::downcast, anyhow::ptr::Mut::extend, [Unsafe], data/packages/anyhow/src, error.rs, 433, 44
anyhow, anyhow::error::Error::downcast, core::result::Result::Err, [Unsafe], data/packages/anyhow/src, error.rs, 434, 31
anyhow, anyhow::error::Error::downcast, UNKNOWN_FIELD::object_downcast_mut, [Unsafe], data/packages/anyhow/src, error.rs, 437, 48
anyhow, anyhow::error::Error::downcast, UNKNOWN_METHOD::extend, [Unsafe], data/packages/anyhow/src, error.rs, 438, 35
anyhow, anyhow::error::Error::downcast, core::result::Result::Err, [Unsafe], data/packages/anyhow/src, error.rs, 439, 31
anyhow, anyhow::error::Error::downcast, core::mem::manually_drop::ManuallyDrop::new, [Unsafe], data/packages/anyhow/src, error.rs, 444, 24
anyhow, anyhow::error::Error::downcast, anyhow::ptr::Mut::cast, [Unsafe], data/packages/anyhow/src, error.rs, 447, 29
anyhow, anyhow::error::Error::downcast, anyhow::ptr::Mut::read, [Unsafe], data/packages/anyhow/src, error.rs, 447, 41
anyhow, anyhow::error::Error::downcast, anyhow::error::ErrorVTable::object_drop_rest, [Unsafe], data/packages/anyhow/src, error.rs, 450, 37
anyhow, anyhow::error::Error::downcast, core::result::Result::Ok, [Unsafe], data/packages/anyhow/src, error.rs, 452, 12
anyhow, anyhow::error::Error::downcast_ref, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 500, 75
anyhow, anyhow::error::Error::downcast_ref, anyhow::error::ErrorVTable::object_downcast, [Unsafe], data/packages/anyhow/src, error.rs, 500, 47
anyhow, anyhow::error::Error::downcast_ref, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 501, 22
anyhow, anyhow::error::Error::downcast_ref, anyhow::ptr::Ref::deref, [Unsafe], data/packages/anyhow/src, error.rs, 501, 34
anyhow, anyhow::error::Error::downcast_ref, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 501, 12
anyhow, anyhow::error::Error::downcast_mut, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 517, 68
anyhow, anyhow::error::Error::downcast_mut, anyhow::error::ErrorVTable::object_downcast, [Unsafe], data/packages/anyhow/src, error.rs, 517, 40
anyhow, anyhow::error::Error::downcast_mut, anyhow::ptr::Ref::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 517, 87
anyhow, anyhow::error::Error::downcast_mut, UNKNOWN_METHOD::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 520, 79
anyhow, anyhow::error::Error::downcast_mut, UNKNOWN_FIELD::object_downcast_mut, [Unsafe], data/packages/anyhow/src, error.rs, 520, 47
anyhow, anyhow::error::Error::downcast_mut, anyhow::ptr::Mut::cast, [Unsafe], data/packages/anyhow/src, error.rs, 522, 22
anyhow, anyhow::error::Error::downcast_mut, anyhow::ptr::Mut::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 522, 34
anyhow, anyhow::error::Error::downcast_mut, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 522, 12
anyhow, anyhow::error::std::any::Provider::provide, UNKNOWN_METHOD::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 535, 47
anyhow, anyhow::error::std::any::Provider::provide, ErrorImpl::provide, [Unsafe], data/packages/anyhow/src, error.rs, 535, 17
anyhow, anyhow::error::Error::deref, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 558, 45
anyhow, anyhow::error::Error::deref, anyhow::error::ErrorImpl::error, [Unsafe], data/packages/anyhow/src, error.rs, 558, 17
anyhow, anyhow::error::Error::deref_mut, anyhow::ptr::Own::by_mut, [Unsafe], data/packages/anyhow/src, error.rs, 566, 49
anyhow, anyhow::error::Error::deref_mut, anyhow::error::ErrorImpl::error_mut, [Unsafe], data/packages/anyhow/src, error.rs, 566, 17
anyhow, anyhow::error::Error::fmt, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 572, 47
anyhow, anyhow::error::Error::fmt, anyhow::fmt::ErrorImpl::display, [Unsafe], data/packages/anyhow/src, error.rs, 572, 17
anyhow, anyhow::error::Error::fmt, anyhow::ptr::Own::by_ref, [Unsafe], data/packages/anyhow/src, error.rs, 578, 45
anyhow, anyhow::error::Error::fmt, anyhow::fmt::ErrorImpl::debug, [Unsafe], data/packages/anyhow/src, error.rs, 578, 17
anyhow, anyhow::error::Error::drop, anyhow::error::ErrorVTable::object_drop, [Unsafe], data/packages/anyhow/src, error.rs, 586, 36
anyhow, anyhow::error::object_drop, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 609, 21
anyhow, anyhow::error::object_drop, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 609, 44
anyhow, anyhow::error::object_drop, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 610, 4
anyhow, anyhow::error::object_drop_front, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 619, 21
anyhow, anyhow::error::object_drop_front, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 619, 58
anyhow, anyhow::error::object_drop_front, core::mem::drop, [Unsafe], data/packages/anyhow/src, error.rs, 620, 4
anyhow, anyhow::error::object_ref, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 630, 21
anyhow, anyhow::error::object_ref, core::ptr::non_null::NonNull::new_unchecked, [Unsafe], data/packages/anyhow/src, error.rs, 633, 25
anyhow, anyhow::error::object_ref, anyhow::ptr::Ref::from_raw, [Unsafe], data/packages/anyhow/src, error.rs, 633, 11
anyhow, anyhow::error::object_ref, UNKNOWN_METHOD::deref, [Unsafe], data/packages/anyhow/src, error.rs, 638, 30
anyhow, anyhow::error::object_ref, crate::ptr::Ref::new, [Unsafe], data/packages/anyhow/src, error.rs, 638, 11
anyhow, anyhow::error::object_mut, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 649, 11
anyhow, anyhow::error::object_mut, UNKNOWN_METHOD::deref_mut, [Unsafe], data/packages/anyhow/src, error.rs, 649, 34
anyhow, anyhow::error::object_boxed, anyhow::ptr::Own::cast, [Unsafe], data/packages/anyhow/src, error.rs, 658, 6
anyhow, anyhow::error::object_boxed, anyhow::ptr::Own::boxed, [Unsafe], data/packages/anyhow/src, error.rs, 658, 29
anyhow, anyhow::error::object_downcast, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 666, 7
anyhow, anyhow::error::object_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 670, 25
anyhow, anyhow::error::object_downcast, core::ptr::non_null::NonNull::new_unchecked, [Unsafe], data/packages/anyhow/src, error.rs, 674, 26
anyhow, anyhow::error::object_downcast, anyhow::ptr::Ref::from_raw, [Unsafe], data/packages/anyhow/src, error.rs, 674, 12
anyhow, anyhow::error::object_downcast, anyhow::ptr::Ref::cast, [Unsafe], data/packages/anyhow/src, error.rs, 677, 13
anyhow, anyhow::error::object_downcast, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 673, 15
anyhow, anyhow::error::object_downcast, UNKNOWN_METHOD::deref, [Unsafe], data/packages/anyhow/src, error.rs, 681, 39
anyhow, anyhow::error::object_downcast, crate::ptr::Ref::new, [Unsafe], data/packages/anyhow/src, error.rs, 681, 20
anyhow, anyhow::error::object_downcast, UNKNOWN_METHOD::cast, [Unsafe], data/packages/anyhow/src, error.rs, 681, 56
anyhow, anyhow::error::object_downcast, core::option::Option::Some, [Unsafe], data/packages/anyhow/src, error.rs, 681, 15
anyhow, anyhow::error::object_downcast_mut, core::any::TypeId::of, [Unsafe], data/packages/anyhow/src, error.rs, 693, 7
