name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
chomp,54118,A fast monadic-style parser combinator designed to work on stable Rust.,2015-11-24 21:46:00.791089,2016-09-06 16:54:06.527597,http://m4rw3r.github.io/chomp,http://github.com/m4rw3r/chomp,http://github.com/m4rw3r/chomp,3489
micro-timer,54111,Dumb tiny logging timer,2020-02-27 14:31:49.131258,2020-09-28 13:40:49.59303,,https://foss.heptapod.net/octobus/rust/micro-timer,https://foss.heptapod.net/octobus/rust/micro-timer,213112
async-speed-limit,54107,Asynchronously speed-limiting multiple byte streams,2020-01-03 04:53:23.459193,2021-09-15 14:56:12.281036,,,https://github.com/tikv/async-speed-limit,194716
cs_serde_bytes,54057,Optimized handling of `&[u8]` and `Vec<u8>` for Serde,2020-12-03 22:18:53.198636,2022-08-31 12:37:30.249153,,,https://github.com/ChainSafe/serde-bytes,319460
oasis-cbor-derive,54041,Procedural macros for oasis-cbor.,2021-07-19 06:52:17.715871,2022-07-15 11:29:28.669632,,,https://github.com/oasisprotocol/oasis-cbor,424640
stringmatch,54033,Allow the use of regular expressions or strings wherever you need string comparison,2020-09-28 14:06:48.098873,2022-07-27 12:43:35.624182,https://docs.rs/stringmatch,https://github.com/stevepryde/stringmatch,https://github.com/stevepryde/stringmatch,293678
read-process-memory,54015,Read memory from another process.,2016-10-12 17:49:00.694512,2022-01-01 18:50:07.793811,,https://github.com/rbspy/read-process-memory,https://github.com/rbspy/read-process-memory,6826
tao-core-video-sys,54015,Bindings to CoreVideo.framework for macOS and iOS,2022-01-10 05:45:38.784457,2022-01-10 05:45:38.784457,,,,511174
tiny-skia-path,53998,A tiny-skia Bezier path implementation,2022-07-03 14:41:53.168009,2022-08-29 10:38:14.633025,https://docs.rs/tiny-skia-path/,,https://github.com/RazrFalcon/tiny-skia/path,618366
historian,53976,a high performance zero-config histogram implementation,2017-08-30 13:37:31.69423,2021-05-19 12:00:41.284818,https://docs.rs/historian/,https://github.com/spacejam/historian,https://github.com/spacejam/historian,29901
cargo-deadlinks,53969,Cargo subcommand for checking your documentation for broken links,2016-03-25 16:30:15.395866,2021-10-13 04:08:54.364675,,,https://github.com/deadlinks/cargo-deadlinks,4561
result-like,53963,Option/Result-like monad interface for your own enum,2020-01-04 14:17:36.489523,2022-08-07 19:01:14.058179,http://docs.rs/result-like,https://github.com/youknowone/result-like,https://github.com/youknowone/result-like,195138
webauthn-rs,53945,Webauthn Framework for Rust Web Servers,2019-04-19 08:33:30.234391,2022-09-25 00:46:28.78295,,,https://github.com/kanidm/webauthn-rs,128940
bracket-geometry,53891,"Geometry utilities. Rect, lines, circles, distance calculations. Part of the bracket-lib family.",2020-02-21 18:00:01.525562,2021-07-02 13:59:37.765885,,https://github.com/thebracket/bracket-lib,https://github.com/thebracket/bracket-lib,211253
oasis-cbor,53858,Rust CBOR serialization built as a thin wrapper around sk-cbor.,2021-07-19 06:52:53.354861,2022-07-15 11:29:54.149367,,,https://github.com/oasisprotocol/oasis-cbor,424641
libwebp-sys2,53855,A handwritten raw interface to libwebp,2020-03-01 04:08:33.490574,2022-05-21 12:09:05.27631,,https://github.com/qnighy/libwebp-sys2-rs,https://github.com/qnighy/libwebp-sys2-rs,214088
wasmer-derive-near,53853,Wasmer derive macros,2021-02-05 00:23:28.594878,2022-05-30 10:55:17.858607,,,https://github.com/wasmerio/wasmer,350798
port-staking-instructions,53798,Port Finance Staking Porgram,2021-09-23 06:12:35.658323,2021-12-23 06:46:31.282774,,,,455243
match_opt,53786,A macro for turning a partial match into a full match returning an option.,2022-02-05 17:12:38.164801,2022-02-08 04:28:29.956964,,,https://github.com/huitseeker/match-opt,527507
badge,53720,Simple badge generator,2016-08-28 21:22:36.185378,2020-07-26 23:22:38.419716,https://docs.rs/badge,,https://github.com/rust-lang/docs.rs,6161
bluez-async,53716,"An async wrapper around the D-Bus interface of BlueZ (the Linux Bluetooth daemon), supporting GAT...",2021-01-08 19:33:31.144027,2022-06-14 12:37:19.809586,,,https://github.com/bluez-rs/bluez-async/,334692
eff-wordlist,53668,Rust crate packaging EFF wordlist,2019-02-03 15:25:17.296046,2019-02-10 13:15:33.814381,https://docs.rs/eff-wordlist/,,https://github.com/cyplo/eff-wordlist-rs,112387
shellharden,53639,The corrective bash syntax highlighter,2018-05-17 10:36:32.420761,2022-06-26 15:56:49.799739,,,https://github.com/anordal/shellharden/,65847
hdf5-types,53628,Native Rust equivalents of HDF5 types.,2019-03-08 00:45:02.403698,2021-11-21 09:51:58.339137,,https://github.com/aldanor/hdf5-rust,https://github.com/aldanor/hdf5-rust,119402
hdf5-derive,53627,Derive macro for HDF5 structs and enums.,2019-03-08 00:46:22.618632,2021-11-21 09:50:21.514842,,https://github.com/aldanor/hdf5-rust,https://github.com/aldanor/hdf5-rust,119403
multiboot,53597,Library to access multiboot structures.,2015-03-18 20:35:22.149827,2022-04-25 02:58:45.621277,https://docs.rs/multiboot/,https://github.com/gz/rust-multiboot,https://github.com/gz/rust-multiboot,1605
async_ftp,53556,FTP client for Rust,2020-06-03 20:40:43.35845,2021-11-04 21:53:39.828376,https://docs.rs/async_ftp/,,https://github.com/dani-garcia/rust_async_ftp,249802
matrix,53530,The package provides a matrix laboratory.,2014-11-20 21:07:01.842304,2018-12-15 07:37:00.54933,https://docs.rs/matrix,https://github.com/stainless-steel/matrix,https://github.com/stainless-steel/matrix,151
port-variable-rate-lending-instructions,53501,Port Finance Variable Rate Lending Porgram,2021-07-16 03:38:50.822061,2021-12-23 06:48:25.713547,,,https://github.com/port-finance,423317
force-send-sync,53468,Unsafe wrappers to force Send and Sync.,2020-11-18 22:27:01.101417,2020-11-18 22:27:01.101417,https://docs.rs/force-send-sync/,,https://github.com/pacman82/force-send-sync,313817
fruity,53461,Rusty bindings for Apple libraries,2020-09-08 03:40:13.672576,2022-04-08 10:47:58.852342,https://docs.rs/fruity,https://github.com/nvzqz/fruity,https://github.com/nvzqz/fruity,285997
x2apic,53428,A Rust interface to the x2apic interrupt architecture.,2019-06-25 06:00:16.397288,2022-08-04 17:36:41.014538,,,https://github.com/kzhao0986/x2apic-rs,143396
zeroconf-macros,53394,Macros for zeroconf crate,2020-09-25 00:31:48.372635,2020-09-29 18:26:00.69276,,https://github.com/windy1/zeroconf-rs,https://github.com/windy1/zeroconf-rs,292703
swc_ecma_transforms_testing,53336,rust port of babel and closure compiler.,2021-01-04 18:08:50.60414,2022-09-25 01:38:34.378372,https://rustdoc.swc.rs/swc_ecma_transforms_testing/,,https://github.com/swc-project/swc.git,331747
v_jsonescape,53324,The simd optimized JSON escaping code,2020-06-27 23:13:18.077393,2022-08-05 12:09:01.698215,https://docs.rs/v_jsonescape,,https://github.com/botika/v_escape,258934
dont_disappear,53240,Tiny crate that prevents the console window from closing when the program finishes. ,2018-09-17 13:43:27.901717,2020-01-03 16:30:13.417955,https://docs.rs/dont_disappear/,http://efunb.com/,https://gitlab.com/efunb/dont_disappear,85144
dbmigrate,53238,"CLI tool to create and run database migrations. Postgres, MySQL supported.",2015-12-19 14:29:13.444552,2021-09-04 06:56:17.583454,,https://github.com/Keats/dbmigrate,https://github.com/Keats/dbmigrate,3704
exponential-backoff,53229,A small and flexible backoff function,2018-07-11 15:30:03.089507,2021-12-20 13:27:34.309728,https://docs.rs/exponential-backoff,,https://github.com/yoshuawuyts/exponential-backoff,73777
oasis-types,53220,Types used by the Oasis blockchain framework.,2019-07-16 17:06:41.944099,2020-03-31 23:43:15.656631,,,https://github.com/oasislabs/oasis-rs.git,149430
yoke,53201,Abstraction allowing borrowed data to be carried along with the backing data it borrows from,2021-05-01 00:44:23.745711,2022-08-04 23:38:20.112591,,,https://github.com/unicode-org/icu4x,391760
fluvio-helm,53105,Helm wrapper,2020-11-28 20:48:01.093231,2021-06-21 11:12:37.883219,,,https://github.com/infinyon/fluvio-helm,317564
nu-cli,53100,CLI-related functionality for Nushell,2020-03-10 19:10:37.858057,2022-09-09 00:44:08.272401,,,https://github.com/nushell/nushell/tree/main/crates/nu-cli,217335
tract-pulse,53034,"Tiny, no-nonsense, self contained, TensorFlow and ONNX inference",2020-09-17 11:36:26.765266,2022-09-23 12:37:13.488294,,,https://github.com/snipsco/tract,289750
cocaine,53027,Cocaine Framework Rust,2015-07-14 14:42:47.964824,2018-06-25 17:40:23.127721,https://docs.rs/cocaine,,https://github.com/3Hren/cocaine-framework-rust,2604
iced_web,53021,A web backend for Iced,2019-09-07 11:25:44.87275,2021-03-31 18:32:17.208792,https://docs.rs/iced_web,,https://github.com/hecrj/iced,162956
magic-crypt,52973,"MagicCrypt is a Java/PHP/NodeJS/Rust library to encrypt/decrpyt strings, files, or data, using Da...",2018-08-24 12:46:36.910607,2022-03-17 09:20:17.62624,,https://magiclen.org/aes,https://github.com/magiclen/rust-magiccrypt,81059
test-fuzz-internal,52931,test-fuzz-internal,2021-07-22 10:11:45.998725,2022-09-01 14:42:34.369629,,,https://github.com/trailofbits/test-fuzz,425840
relm,52913,"Asynchronous, GTK+-based, GUI library, inspired by Elm, written in Rust",2017-03-20 03:43:35.980438,2022-02-08 23:11:01.722152,https://docs.rs/relm/,https://relm.antoyo.xyz/,https://github.com/antoyo/relm,9059
fatfs,52912,FAT filesystem library. ,2017-10-07 15:06:08.416767,2021-01-23 22:50:49.551298,,,https://github.com/rafalh/rust-fatfs,34723
sk-cbor,52888,CBOR parsing library,2021-06-23 10:17:42.233804,2021-07-14 08:47:08.132132,,https://github.com/google/OpenSK,https://github.com/google/OpenSK,413859
str_indices,52881,Count and convert between indexing schemes on string slices.,2022-03-11 14:52:33.324367,2022-05-26 01:20:39.815028,https://docs.rs/str_indices,,https://github.com/cessen/str_indices,548251
portaudio-rs,52865,PortAudio bindings for Rust,2017-03-06 22:01:08.264307,2020-05-14 12:20:07.754528,,,,8863
fvm_ipld_hamt,52853,Sharded IPLD HashMap implementation.,2022-03-02 16:21:03.490818,2022-04-29 12:47:48.25548,,,https://github.com/filecoin-project/ref-fvm,542388
heapsize_plugin,52836,Automatically generating infrastructure for measuring the total runtime size of an object on the ...,2015-08-11 04:29:44.907844,2016-09-06 09:02:31.311452,,,https://github.com/servo/heapsize,2812
fluvio-sc-schema,52834,Fluvio API for SC,2020-10-02 19:15:11.124254,2022-06-27 21:41:39.978304,,,https://github.com/infinyon/fluvio,295532
slog-extlog-derive,52832,Custom derive code for slog-extlog,2018-04-20 11:01:31.499578,2022-03-08 17:54:53.775504,,https://github.com/slog-rs/extlog,https://github.com/slog-rs/extlog,61556
romio,52766,Event loop and I/O resources for asynchronous network services using futures ,2018-11-28 15:43:03.95188,2019-09-10 11:22:37.570802,https://withoutboats.github.io/romio/romio,,https://github.com/withoutboats/romio,99091
symphonia-utils-xiph,52766,Project Symphonia utilities for Xiph codecs and formats.,2020-09-01 22:24:31.12686,2022-07-17 03:36:00.962723,,https://github.com/pdeljanov/Symphonia,https://github.com/pdeljanov/Symphonia,283673
bracket-terminal,52764,"ASCII/Codepage 437 terminal emulator with a game loop. Defaults to OpenGL, also support Amethyst,...",2020-02-21 21:57:32.18222,2021-07-06 19:42:28.144004,,https://github.com/thebracket/bracket-lib,https://github.com/thebracket/bracket-lib,211310
colorsys,52734,"A module for color conversion and mutation. Works with RGB(a)( as hexadecimal too), HSL(a), CMYK ...",2019-04-12 20:26:20.47166,2022-06-15 22:15:52.683953,,https://github.com/emgyrz/colorsys.rs,https://github.com/emgyrz/colorsys.rs.git,127533
mio-signals,52698,Crate for handling signals with Mio.,2019-08-21 15:17:35.808992,2021-11-27 11:35:50.372455,https://docs.rs/mio-signals,,https://github.com/Thomasdezeeuw/mio-signals,158667
cassandra-sys,52669,A bindgen-genderated rust wrapper around the Cassandra c++ driver plus working examples  with no ...,2015-12-24 00:28:59.110981,2016-12-21 19:20:29.768435,https://github.com/tupshin/cassandra-sys-rs,https://github.com/tupshin/cassandra-sys-rs,,3735
pgx-utils,52611,Utility functions for 'pgx',2020-02-25 16:37:41.987014,2022-06-01 20:44:41.499115,https://docs.rs/pgx-utils,https://github.com/zombodb/pgx,https://github.com/zombodb/pgx,212462
k,52586,k is for kinematics,2017-08-03 13:57:56.936853,2022-03-24 03:21:15.171685,,,https://github.com/openrr/k,26252
rbatis,52533,"The Rust SQL Toolkit and ORM Library. An async, pure Rust SQL crate featuring compile-time Dynami...",2020-02-15 14:08:36.83469,2022-09-16 17:05:34.133838,https://rbatis.github.io/rbatis.io,https://rbatis.github.io/rbatis.io,https://github.com/rbatis/rbatis,209474
chbs,52527,A crate providing secure passphrase generation based on a wordlist,2018-08-01 22:46:05.657008,2022-07-20 20:34:40.117883,https://docs.rs/chbs,https://gitlab.com/timvisee/chbs,https://gitlab.com/timvisee/chbs,77019
ariadne,52515,A fancy diagnostics & reporting crate,2021-07-15 14:15:15.766907,2022-02-26 16:36:50.915352,,,https://github.com/zesterer/ariadne,423105
ntex-codec,52513,Utilities for encoding and decoding frames,2020-03-31 04:15:07.772476,2022-01-30 14:35:13.961491,https://docs.rs/ntex-codec/,https://ntex.rs,https://github.com/ntex-rs/ntex.git,224644
format_num,52500,Format numbers into various representations of strings based on a format specifier mini-language.,2020-04-20 11:19:40.958019,2020-04-20 11:19:40.958019,,,https://github.com/askanium/format_num,232162
bolero-libfuzzer,52460,libfuzzer plugin for bolero,2019-09-09 21:26:18.549379,2022-05-24 15:54:48.461971,,https://github.com/camshaft/bolero,https://github.com/camshaft/bolero,163661
gstreamer-net-sys,52443,FFI bindings to libgstnet-1.0,2017-12-22 11:29:41.3392,2022-01-16 11:16:50.955835,https://gstreamer.pages.freedesktop.org/gstreamer-rs/stable/latest/docs/gstreamer_net_sys/,https://gstreamer.freedesktop.org,https://gitlab.freedesktop.org/gstreamer/gstreamer-rs,44013
boolean_expression,52409,A library for manipulating and evaluating Boolean expressions and BDDs,2016-05-16 17:28:28.571811,2021-03-16 01:38:23.513197,https://cfallin.github.io/boolean_expression/boolean_expression/,,https://github.com/cfallin/boolean_expression,5088
wasmer-near,52395,High-performance WebAssembly runtime,2021-02-05 00:39:18.819966,2022-05-30 10:55:50.888402,,,https://github.com/wasmerio/wasmer,350808
