name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
encoding_rs_io,1176164,Streaming transcoding for encoding_rs,2018-07-22 00:34:13.672472,2020-02-07 13:38:43.322801,https://docs.rs/encoding_rs_io,,https://github.com/BurntSushi/encoding_rs_io,75429
tree-sitter,1175417,Rust bindings to the Tree-sitter parsing library,2018-05-18 18:58:01.338758,2022-09-02 21:58:33.487839,,,https://github.com/tree-sitter/tree-sitter,66032
cxx-build,1175263,C++ code generator for integrating `cxx` crate into a Cargo build.,2020-04-30 01:59:02.039905,2022-09-19 17:41:46.066776,,https://cxx.rs,https://github.com/dtolnay/cxx,235631
x11rb,1174319,Rust bindings to X11,2019-10-11 12:11:30.540106,2022-06-15 19:04:26.267367,,,https://github.com/psychon/x11rb,171671
fortanix-sgx-abi,1170593,An interface for Intel SGX enclaves. This is the interface for the `x86_64-fortanix-unknown-sgx` ...,2018-11-19 10:02:37.749533,2022-08-16 17:52:09.468029,https://edp.fortanix.com/docs/api/fortanix_sgx_abi/,https://edp.fortanix.com/,https://github.com/fortanix/rust-sgx,97579
extend,1169373,Create extensions for types you don't own with extension traits but without the boilerplate.,2019-10-30 23:03:22.812708,2021-09-02 20:05:37.734847,https://docs.rs/extend,https://github.com/davidpdrsn/extend,https://github.com/davidpdrsn/extend.git,177061
multiversion,1162260,Easy function multiversioning,2019-09-10 04:52:28.242338,2020-08-18 17:25:29.394837,,,https://github.com/calebzulawski/multiversion,163709
inout,1161837,Custom reference types for code generic over in-place and buffer-to-buffer modes of operation.,2021-08-13 16:42:36.965539,2022-03-31 12:53:23.034254,https://docs.rs/inout,,https://github.com/RustCrypto/utils,435774
tinystr,1160493,A small ASCII-only bounded length string representation.,2019-08-10 03:37:58.905996,2022-08-22 04:06:24.231927,,,https://github.com/unicode-org/icu4x,155532
spinning_top,1159606,A simple spinlock crate based on the abstractions provided by `lock_api`.,2020-02-12 12:20:47.829378,2021-05-13 19:43:08.886318,,,https://github.com/rust-osdev/spinning_top,207662
multiversion-macros,1159384,Implementation crate for multiversion,2020-07-14 03:09:24.566522,2020-08-18 17:24:14.101869,,,https://github.com/calebzulawski/multiversion,264899
range-alloc,1158529,Generic range allocator used by gfx-rs backends,2018-12-27 02:10:00.107805,2021-01-30 18:00:12.509386,https://docs.rs/range-alloc,https://github.com/gfx-rs/gfx,https://github.com/gfx-rs/gfx,103991
pyo3-ffi,1157889,Python-API bindings for the PyO3 ecosystem,2022-02-27 23:20:55.736914,2022-08-28 08:31:53.609127,,https://github.com/pyo3/pyo3,https://github.com/pyo3/pyo3,540548
ordslice,1157847,Extensions for ordered slices,2017-11-07 00:43:44.994347,2018-02-09 21:09:37.810209,,https://github.com/alkis/ordslice-rs,https://github.com/alkis/ordslice-rs,38393
weedle,1157594,A WebIDL Parser,2018-04-29 08:35:54.711442,2021-01-21 15:22:11.628154,https://docs.rs/weedle,https://github.com/rustwasm/weedle,https://github.com/rustwasm/weedle,62972
toml-query,1156980,Library to work with toml::Value objects more conveniently,2017-05-16 19:48:16.889791,2020-03-23 13:44:50.870425,,,https://github.com/matthiasbeyer/toml-query,14854
canonical-path,1156281,Path and PathBuf-like types for representing canonical filesystem paths,2018-04-09 20:55:24.76338,2019-05-24 19:47:48.818374,,https://github.com/iqlusioninc/crates/,https://github.com/iqlusioninc/crates/tree/develop/canonical-path,59770
rusoto_sqs,1154785,AWS SDK for Rust - Amazon Simple Queue Service @ 2012-11-05,2017-05-20 02:04:09.960372,2022-04-25 04:58:50.147679,https://docs.rs/rusoto_sqs,https://www.rusoto.org/,https://github.com/rusoto/rusoto,15281
unicode-id,1152157,Determine whether characters have the ID_Start or ID_Continue properties according to Unicode Sta...,2022-01-29 13:33:10.26505,2022-09-14 05:41:46.312661,https://docs.rs/unicode-id,https://github.com/Boshen/unicode-id,https://github.com/Boshen/unicode-id,523617
derive-getters,1149556,Simple boilerplate getters generator.,2017-04-18 13:33:24.663701,2020-08-18 14:55:44.598137,,,https://git.sr.ht/~kvsari/derive-getters,11092
parity-ws,1147851,"Lightweight, event-driven WebSockets for Rust.",2019-01-28 12:21:56.151839,2021-10-28 08:51:37.891904,https://ws-rs.org/docs,,https://github.com/paritytech/ws-rs,111108
browserslist-rs,1144824,Rust-ported Browserslist.,2021-11-12 08:07:16.256625,2022-08-31 10:22:46.155907,,,https://github.com/browserslist/browserslist-rs,480837
aws-smithy-types,1144407,Types for smithy-rs codegen.,2021-10-20 22:24:37.967351,2022-09-20 12:46:28.329721,,,https://github.com/awslabs/smithy-rs,468145
async-net,1140501,Async networking primitives for TCP/UDP/Unix communication,2019-05-04 09:21:31.635799,2022-08-17 20:34:41.210918,https://docs.rs/async-net,https://github.com/smol-rs/async-net,https://github.com/smol-rs/async-net,131946
alsa-sys,1139464,FFI bindings for the ALSA project (Advanced Linux Sound Architecture),2014-12-16 18:04:50.556622,2020-12-22 20:30:50.582124,http://docs.rs/alsa-sys,,https://github.com/diwic/alsa-sys,572
wasmtime-cache,1138525,Support for automatic module caching with Wasmtime,2020-09-23 18:55:07.680712,2022-09-20 15:57:09.303033,https://docs.rs/wasmtime-cache/,,https://github.com/bytecodealliance/wasmtime,292201
napi-derive-backend,1137896,Codegen backend for napi procedural macro,2021-09-22 17:40:03.840243,2022-09-08 09:28:23.689951,,https://napi.rs,https://github.com/napi-rs/napi-rs,455028
mac_address,1137048,Cross-platform retrieval of a network interface MAC address.,2018-04-03 23:41:46.502707,2022-09-20 23:54:25.490521,,,https://github.com/rep-nop/mac_address,58861
argh,1134738,Derive-based argument parser optimized for code size,2019-06-21 17:11:38.696425,2022-09-22 19:06:06.215504,,,https://github.com/google/argh,142664
iron,1132577,"Extensible, Concurrency Focused Web Development in Rust.",2014-11-21 11:22:09.53968,2019-08-14 18:28:22.400965,http://ironframework.io/doc/iron/,,https://github.com/iron/iron,295
tokio-named-pipes,1131549,Windows named pipe bindings for tokio. ,2018-09-26 08:55:47.750186,2018-09-26 08:55:47.750186,,https://github.com/nikvolf/tokio-named-pipes,https://github.com/nikvolf/tokio-named-pipes,86595
glue,1130244,"Glue is a parser combinator framework for parsing text based formats, it is easy to use and relat...",2019-04-24 01:31:18.977826,2019-12-21 06:55:09.166008,,,https://gitlab.com/glue-for-rust/glue-rs,129770
ab_glyph,1129056,"API for loading, scaling, positioning and rasterizing OpenType font glyphs.",2020-04-10 12:02:46.276833,2022-09-04 13:06:31.885414,,,https://github.com/alexheretic/ab-glyph,228296
x11,1128877,X11 library bindings for Rust,2015-02-05 21:49:05.642234,2022-08-09 21:12:53.744169,https://docs.rs/x11,,https://github.com/AltF02/x11-rs.git,1352
sentry-log,1128164,Sentry integration for log and env_logger crates. ,2020-06-18 13:47:41.963027,2022-06-20 10:56:29.999095,,https://sentry.io/welcome/,https://github.com/getsentry/sentry-rust,255340
argh_shared,1128053,Derive-based argument parsing optimized for code size,2020-01-31 14:00:51.350912,2022-09-22 19:05:22.960528,,,https://github.com/google/argh,203663
rustler_codegen,1127711,Compiler plugin for Rustler,2015-12-30 01:14:41.410748,2022-09-02 08:08:34.624686,,,https://github.com/rusterlium/rustler/tree/master/rustler_codegen,3791
neon-macros,1127151,Procedural macros supporting Neon,2020-11-24 17:29:54.089837,2022-07-11 20:59:20.711779,,,https://github.com/neon-bindings/neon,315885
argh_derive,1126399,Derive-based argument parsing optimized for code size,2020-01-31 14:01:05.597687,2022-09-22 19:05:50.486034,,,https://github.com/google/argh,203664
rustc_version_runtime,1126352,A library for querying the version of the rustc compiler used in runtime,2015-08-24 02:52:47.781647,2021-10-27 16:07:49.959986,http://seppo0010.github.io/rustc-version-runtime-rs/rustc_version_runtime/index.html,,https://github.com/seppo0010/rustc-version-runtime-rs,2908
tokio-trace-core,1124162,Core primitives for tokio-trace. ,2018-11-01 17:57:28.932457,2019-04-21 17:20:59.615224,https://docs.rs/tokio-trace-core/0.2.0/tokio_trace_core,https://tokio.rs,https://github.com/tokio-rs/tokio,94063
zxcvbn,1123789,"An entropy-based password strength estimator, originally for Javascript by Dropbox.",2016-12-21 05:12:14.765382,2022-04-02 01:12:36.301226,https://docs.rs/zxcvbn,https://github.com/shssoichiro/zxcvbn-rs,https://github.com/shssoichiro/zxcvbn-rs,7697
plugin,1121468,"Lazily evaluated, order-independent plugins for extensible types.",2014-11-11 06:38:33.655426,2015-12-16 00:01:49.263868,,,https://github.com/reem/rust-plugin,40
ndk-sys,1120754,FFI bindings for the Android NDK,2020-04-22 21:39:01.106532,2022-07-24 21:37:17.594202,https://docs.rs/android-ndk-sys,https://github.com/rust-windowing/android-ndk-rs,https://github.com/rust-windowing/android-ndk-rs,233070
futures-sink-preview,1118704,The asynchronous `Sink` trait for the futures-rs library. ,2018-06-26 20:58:10.831742,2019-09-26 21:27:52.321043,https://rust-lang-nursery.github.io/futures-api-docs/0.3.0-alpha.19/futures_sink,https://rust-lang-nursery.github.io/futures-rs,https://github.com/rust-lang-nursery/futures-rs,71849
aws-smithy-async,1118631,Async runtime agnostic abstractions for smithy-rs.,2021-10-20 22:39:36.330689,2022-09-20 12:46:24.369279,,,https://github.com/awslabs/smithy-rs,468153
parity-db,1116082,Key-value database for the blockchain,2020-04-15 11:52:48.450593,2022-09-06 13:01:24.408219,,https://substrate.dev,https://github.com/paritytech/parity-db/,230457
gfx-hal,1115213,gfx-rs hardware abstraction layer,2018-12-27 01:43:40.173489,2021-06-19 04:53:48.243059,https://docs.rs/gfx-hal,https://github.com/gfx-rs/gfx,https://github.com/gfx-rs/gfx,103985
bitcoin,1113636,General purpose library for using and interoperating with Bitcoin and other cryptocurrencies.,2015-09-20 21:46:15.217309,2022-08-12 16:28:25.07835,https://docs.rs/bitcoin/,https://github.com/rust-bitcoin/rust-bitcoin/,https://github.com/rust-bitcoin/rust-bitcoin/,3080
tracing-tree,1113554,A Tracing Layer which prints a tree of spans and events.,2020-06-22 15:59:03.059905,2022-05-26 21:50:29.322829,,,https://github.com/davidbarsky/tracing-tree,256779
gpu-alloc,1112929,Implementation agnostic memory allocator for Vulkan like APIs,2020-11-09 18:16:42.672855,2022-01-19 12:31:12.489198,https://docs.rs/gpu-alloc-types,https://github.com/zakarumych/gpu-alloc,https://github.com/zakarumych/gpu-alloc,310418
log-panics,1111846,A panic hook which logs panic messages rather than printing them,2016-07-20 21:00:37.106763,2022-07-16 00:15:29.669493,,,https://github.com/sfackler/rust-log-panics,5733
always-assert,1111336,Recoverable assertions for long-running robust applications,2021-01-26 17:51:33.454843,2021-02-04 11:46:26.63896,,,https://github.com/matklad/always-assert,346948
glib-2-0-sys,1109538,Import crate for GLib,2015-01-25 10:53:02.346938,2015-12-16 00:01:56.610782,,,https://github.com/gi-rust/glib-sys.git,873
aws-smithy-http,1107993,Smithy HTTP logic for smithy-rs.,2021-10-20 22:41:52.345829,2022-09-20 12:47:33.126978,,,https://github.com/awslabs/smithy-rs,468158
msdos_time,1107044,Converts an MsDosDateTime (FAT time) to a Tm value ,2015-07-19 12:06:13.10282,2018-04-12 05:36:24.584911,https://mvdnes.github.io/rust-docs/msdos_time/msdos_time/,,https://github.com/mvdnes/msdos_time,2629
binascii,1105875,"Useful no-std binascii operations including base64, base32 and base16 (hex)",2018-08-01 23:24:22.137639,2020-02-17 22:18:26.224921,,,https://github.com/naim94a/binascii-rs,77024
wasmer-wasi,1102857,WASI implementation library for Wasmer WebAssembly runtime,2019-04-12 20:35:36.422059,2022-08-08 17:35:00.353261,,,https://github.com/wasmerio/wasmer,127536
wasmtime-debug,1102197,Debug utils for WebAsssembly code in Cranelift,2019-08-20 23:58:09.397907,2021-08-02 20:10:43.461119,https://docs.rs/wasmtime-debug/,,https://github.com/bytecodealliance/wasmtime,158482
wiremock,1102164,HTTP mocking to test Rust applications.,2020-04-13 16:14:06.886867,2022-08-04 12:53:19.332791,https://docs.rs/wiremock/,,https://github.com/LukeMathWalker/wiremock-rs,229749
jsonway,1098831,JSON building DSL and configurable serializers for Rust,2014-11-23 07:59:07.686291,2018-03-07 02:54:13.611589,http://rustless.org/rustless/doc/jsonway/,,https://github.com/rustless/jsonway,369
termize,1098791,functions for determining terminal sizes and dimensions,2019-12-30 13:56:13.599314,2019-12-30 14:06:31.70904,https://docs.rs/termize,,https://github.com/JohnTitor/termize,193511
lambda_runtime,1097476,AWS Lambda Runtime,2018-11-29 18:16:37.270022,2022-09-07 23:11:20.672191,,,https://github.com/awslabs/aws-lambda-rust-runtime,99244
glutin_egl_sys,1096795,The egl bindings for glutin,2019-03-10 00:18:07.267126,2022-09-03 17:49:22.317662,,,https://github.com/rust-windowing/glutin,119678
rusoto_kms,1095437,AWS SDK for Rust - AWS Key Management Service @ 2014-11-01,2017-05-20 01:50:03.744278,2022-04-25 04:32:04.832516,https://docs.rs/rusoto_kms,https://www.rusoto.org/,https://github.com/rusoto/rusoto,15268
dispatch,1094285,Rust wrapper for Apple's Grand Central Dispatch.,2015-04-20 03:21:14.005295,2020-01-19 06:24:11.514318,http://ssheldon.github.io/rust-objc/dispatch/,,http://github.com/SSheldon/rust-dispatch,1903
jsonrpsee-types,1092140,Shared types for jsonrpsee,2021-03-04 11:55:48.732766,2022-07-29 11:07:34.681715,https://docs.rs/jsonrpsee-types,https://github.com/paritytech/jsonrpsee,https://github.com/paritytech/jsonrpsee,363680
aws-sigv4,1090650,SigV4 signer for HTTP requests and Event Stream messages.,2020-04-10 18:03:29.975826,2022-09-21 00:42:29.823245,,,https://github.com/awslabs/smithy-rs,228425
oauth2,1089988,"An extensible, strongly-typed implementation of OAuth2",2014-12-16 19:55:49.350269,2022-07-12 01:39:41.934533,,,https://github.com/ramosbugs/oauth2-rs,575
bls12_381,1089339,Implementation of the BLS12-381 pairing-friendly elliptic curve construction,2019-02-07 03:45:47.158172,2022-05-04 22:41:15.764428,https://docs.rs/bls12_381/,https://github.com/zkcrypto/bls12_381,https://github.com/zkcrypto/bls12_381,113279
solana-sdk-macro,1087070,Solana SDK Macro,2019-12-07 02:26:57.659659,2022-09-20 21:23:38.25111,https://docs.rs/solana-sdk-macro,https://solana.com/,https://github.com/solana-labs/solana,187014
figment,1086190,"A configuration library so con-free, it's unreal.",2020-10-10 11:43:02.488221,2022-09-06 09:38:20.182499,https://docs.rs/figment/0.10,,https://github.com/SergioBenitez/Figment,297978
gpu-descriptor,1086102,Implementation agnostic descriptor allocator for Vulkan like APIs,2021-01-23 20:03:57.680581,2022-08-11 23:35:30.25228,https://docs.rs/gpu-descriptor,https://github.com/zakarumych/gpu-descriptor,https://github.com/zakarumych/gpu-descriptor,345779
valico,1085958,JSON Schema validator and JSON coercer,2014-11-23 07:37:57.012828,2022-08-10 23:27:22.033556,http://rustless.org/valico/doc/valico/,https://github.com/rustless/valico,,368
aws-smithy-client,1081417,Client for smithy-rs.,2021-10-21 16:44:28.916846,2022-09-20 12:49:25.727876,,,https://github.com/awslabs/smithy-rs,468572
aws-smithy-http-tower,1081386,Tower-compatible shims for smithy-rs middleware.,2021-10-20 23:10:22.339536,2022-09-20 12:48:07.502773,,,https://github.com/awslabs/smithy-rs,468183
terminfo,1080344,Terminal information.,2016-12-25 14:06:42.91506,2020-05-21 09:49:38.985297,,,https://github.com/meh/rust-terminfo,7767
rustsec,1078820,Client library for the RustSec security advisory database,2017-02-26 02:31:58.979516,2022-08-15 14:38:51.896213,,https://rustsec.org,https://github.com/RustSec/rustsec/tree/main/rustsec,8687
aws-types,1078620,Cross-service types for the AWS SDK.,2021-10-20 22:42:56.466587,2022-09-21 00:43:12.104597,,,https://github.com/awslabs/smithy-rs,468160
perf-event-open-sys,1076274,"Unsafe, direct bindings for Linux's perf_event_open system call, with associated types and consta...",2019-12-18 06:36:09.271871,2022-07-04 20:05:15.69442,https://docs.rs/perf-event-open-sys/,,https://github.com/jimblandy/perf-event-open-sys.git,190193
