name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
enum_primitive,2501722,Macro to generate num::FromPrimitive instances for enum that works in Rust 1.0,2015-04-07 07:55:53.581752,2017-01-09 01:07:32.180507,https://andersk.github.io/enum_primitive-rs/enum_primitive/,https://github.com/andersk/enum_primitive-rs,https://github.com/andersk/enum_primitive-rs.git,1795
io-lifetimes,2492934,A low-level I/O ownership and borrowing library,2021-06-12 18:57:46.951916,2022-08-23 19:20:10.627966,,,https://github.com/sunfishcode/io-lifetimes,409389
zuse,2492448,"A flexible high-performance uptime bot powered by async Rust with Telegram, SNS and Slack notific...",2020-04-08 16:23:28.985497,2022-05-07 18:02:48.976858,,,https://github.com/19h/zuse,227667
migrations_internals,2490814,Internal implementation of diesels migration mechanism,2017-11-28 23:53:42.637319,2022-08-29 14:25:09.131469,,https://diesel.rs,,40916
k256,2484602,secp256k1 elliptic curve library written in pure Rust with support for ECDSA signing/verification...,2019-12-05 19:11:49.527595,2022-09-14 17:09:40.123166,https://docs.rs/k256,,https://github.com/RustCrypto/elliptic-curves/tree/master/k256,186731
libsecp256k1-gen-ecmult,2482568,Generator function of const_gen for libsecp256k1.,2020-03-25 16:31:58.943141,2021-09-17 11:18:52.039743,,,https://github.com/paritytech/libsecp256k1,222708
libsecp256k1-gen-genmult,2472790,Generator function of const for libsecp256k1.,2020-03-25 16:32:40.409625,2021-09-17 11:18:59.238452,,,https://github.com/paritytech/libsecp256k1,222709
libsecp256k1-core,2472702,Core functions for pure Rust secp256k1 implementation.,2020-03-25 16:30:28.327565,2021-09-17 11:18:22.532527,,,https://github.com/paritytech/libsecp256k1,222707
blake2s_simd,2469735,a pure Rust BLAKE2s implementation with dynamic SIMD,2019-05-21 21:39:31.415925,2021-11-19 16:53:32.683245,https://docs.rs/blake2s_simd,,https://github.com/oconnor663/blake2_simd,135946
lzw,2468641,LZW compression and decompression.,2015-04-01 07:16:13.45834,2016-02-28 18:58:07.077733,,,https://github.com/nwin/lzw.git,1752
dunce,2466507,"Normalize Windows paths to the most compatible format, avoiding UNC where possible",2017-11-22 13:49:37.027184,2021-06-08 09:58:14.697186,https://docs.rs/dunce,https://lib.rs/crates/dunce,https://gitlab.com/kornelski/dunce,40228
onig,2445055,Rust-Onig is a set of Rust bindings for the Oniguruma regular expression library. Oniguruma is a ...,2016-01-13 07:56:36.245715,2022-08-09 06:34:55.753625,https://docs.rs/onig/,,http://github.com/iwillspeak/rust-onig,3888
im-rc,2431295,Immutable collection datatypes (the fast but not thread safe version),2018-08-30 15:17:29.542609,2022-04-29 14:13:05.52342,http://immutable.rs/,http://immutable.rs/,https://github.com/bodil/im-rs,82128
enum_dispatch,2424930,Near drop-in replacement for dynamic-dispatched method calls with up to 10x the speed,2018-12-17 16:24:59.613823,2022-02-12 20:36:03.582825,,,https://gitlab.com/antonok/enum_dispatch,102371
jsonrpc-pubsub,2413682,Publish-Subscribe extension for jsonrpc.,2017-08-08 08:49:17.693549,2021-07-20 15:57:18.689894,https://docs.rs/jsonrpc-pubsub/,https://github.com/paritytech/jsonrpc,https://github.com/paritytech/jsonrpc,26839
envy,2413573,deserialize env vars into typesafe structs,2016-07-02 20:30:15.390057,2021-01-04 00:17:01.205407,https://softprops.github.io/envy,https://github.com/softprops/envy,https://github.com/softprops/envy,5570
cranelift-wasm,2407990,Translator from WebAssembly to Cranelift IR,2018-07-13 16:30:52.03666,2022-09-20 15:56:57.600764,https://docs.rs/cranelift-wasm,,https://github.com/bytecodealliance/wasmtime,74048
log-mdc,2403265,A mapped diagnostic context (MDC) for use with the `log` crate,2016-10-04 03:41:00.944965,2016-10-04 03:41:00.944965,https://sfackler.github.io/rust-log-mdc/doc/v0.1.0/log_mdc,,https://github.com/sfackler/rust-log-mdc,6709
opentelemetry-semantic-conventions,2398344,Semantic conventions for OpenTelemetry,2020-10-16 17:05:58.02121,2022-09-13 02:35:19.649054,,https://github.com/open-telemetry/opentelemetry-rust/tree/main/opentelemetry-semantic-conventions,https://github.com/open-telemetry/opentelemetry-rust/tree/main/opentelemetry-semantic-conventions,300765
aliasable,2395465,Basic aliasable (non unique pointer) types,2020-12-07 03:08:24.21249,2021-01-10 04:20:00.538145,https://docs.rs/aliasable,https://github.com/avitex/rust-aliasable,https://github.com/avitex/rust-aliasable,320355
pear,2393425,A pear is a fruit.,2017-03-21 06:59:22.572699,2022-05-25 21:14:15.363733,,,https://github.com/SergioBenitez/Pear,9070
pear_codegen,2388901,A (codegen) pear is a fruit.,2017-03-21 07:00:57.439715,2022-05-25 21:13:35.949004,,,https://github.com/SergioBenitez/Pear,9071
cargo-lock,2378948,Self-contained Cargo.lock parser with optional dependency graph analysis,2019-09-21 04:19:18.783164,2022-06-30 16:10:58.880953,,https://rustsec.org,https://github.com/RustSec/rustsec/tree/main/cargo-lock,166376
sourcemap,2373492,Basic sourcemap handling for Rust,2016-06-05 15:39:39.923447,2022-08-17 11:02:45.505951,http://getsentry.github.io/rust-sourcemap/,https://github.com/getsentry/rust-sourcemap,,5293
snow,2371221,A pure-rust implementation of the Noise Protocol Framework,2017-03-10 06:27:50.580233,2022-02-03 07:51:38.989721,https://snow.rs/doc/snow,https://snow.rs,https://github.com/mcginty/snow,8915
owned_ttf_parser,2368007,ttf-parser plus support for owned data,2020-04-21 19:18:43.60593,2022-09-04 12:55:16.894227,,,https://github.com/alexheretic/owned-ttf-parser,232681
vte_generate_state_changes,2366114,Proc macro for generating VTE state changes,2019-12-10 20:07:05.497167,2020-01-12 15:57:37.740535,,,https://github.com/jwilm/vte,188302
firestorm,2364741,A low overhead intrusive flamegraph profiler.,2020-06-14 19:33:18.256021,2022-05-20 18:52:15.296341,https://docs.rs/firestorm,,https://github.com/That3Percent/firestorm,253951
protoc,2359807,Protobuf protoc command as API ,2017-06-12 09:31:33.979084,2022-02-05 10:29:33.503559,,https://github.com/stepancheg/rust-protobuf/tree/master/protoc/,https://github.com/stepancheg/rust-protobuf/tree/master/protoc/,18690
jsonrpc-server-utils,2351385,Server utils for jsonrpc-core crate.,2017-06-14 09:26:39.248314,2021-07-20 15:54:45.028738,https://docs.rs/jsonrpc-server-utils/,https://github.com/paritytech/jsonrpc,https://github.com/paritytech/jsonrpc,18945
ammonia,2341587,HTML Sanitization,2015-09-04 17:50:51.795474,2022-08-15 20:35:13.34013,https://docs.rs/ammonia/,,https://github.com/rust-ammonia/ammonia,2987
annotate-snippets,2329223,Library for building code annotations,2018-04-25 08:08:25.933764,2021-09-04 19:59:35.129029,,,https://github.com/rust-lang/annotate-snippets-rs,62213
cortex-m,2326796,Low level access to Cortex-M processors,2016-09-28 00:05:20.151185,2022-08-13 17:28:20.327888,https://docs.rs/cortex-m,,https://github.com/rust-embedded/cortex-m,6648
stream-cipher,2324765,DEPRECATED: replaced by the `cipher` crate,2018-07-27 15:46:47.054884,2020-10-25 19:16:57.273514,,,https://github.com/RustCrypto/traits/tree/master/cipher,76211
onig_sys,2318391,The `onig_sys` crate contains raw rust bindings to the oniguruma library. This crate exposes a se...,2016-01-13 19:01:01.399076,2022-08-09 06:34:18.229355,http://rust-onig.github.io/rust-onig/onig_sys/,,http://github.com/iwillspeak/rust-onig,3892
statrs,2314548,Statistical computing library for Rust,2016-08-11 05:41:36.566001,2022-08-29 02:33:59.170267,https://docs.rs/statrs/0.15.0/statrs/,https://github.com/boxtown/statrs,https://github.com/boxtown/statrs,5948
derive_builder_macro,2311486,Rust macro to automatically implement the builder pattern for arbitrary structs.,2021-01-13 15:15:50.199835,2022-04-20 20:23:02.565821,https://docs.rs/derive_builder_macro/0.11.2,,https://github.com/colin-kiegel/rust-derive-builder,341408
bitfield,2310039,This crate provides macros to generate bitfield-like struct.,2014-11-20 23:02:42.881881,2022-07-11 17:48:53.382906,https://docs.rs/bitfield,,https://github.com/dzamlo/rust-bitfield,179
syntex_pos,2304158,Backport of libsyntax_pos,2016-07-03 00:46:27.508387,2017-06-16 05:22:35.117526,https://docs.rs/syntex_pos,,https://github.com/serde-rs/syntex,5571
syntex_errors,2302989,Backport of librustc_errors,2016-07-03 00:47:08.710372,2017-06-16 05:23:11.474633,https://docs.rs/syntex_errors,,https://github.com/serde-rs/syntex,5572
rustix,2288790,Safe Rust bindings to POSIX/Unix/Linux/Winsock2-like syscalls,2021-10-29 10:44:45.767768,2022-09-21 17:44:44.92302,https://docs.rs/rustix,,https://github.com/bytecodealliance/rustix,473904
linux-raw-sys,2285576,Generated bindings for Linux's userspace API,2021-06-12 14:38:40.00565,2022-07-12 18:27:56.328449,https://docs.rs/linux-raw-sys,,https://github.com/sunfishcode/linux-raw-sys,409357
cssparser,2280639,Rust implementation of CSS Syntax Level 3,2014-11-14 18:40:57.88302,2022-05-21 16:09:53.070373,https://docs.rs/cssparser/,,https://github.com/servo/rust-cssparser,110
tower-util,2278812,Utilities for working with `Service`. ,2017-11-16 17:36:27.413961,2020-03-23 17:42:26.558192,https://docs.rs/tower-util/0.3.1,https://github.com/tower-rs/tower,https://github.com/tower-rs/tower,39578
flexi_logger,2274841,An easy-to-configure and flexible logger that writes logs to stderr or stdout and/or to files. It...,2015-07-12 15:32:35.33522,2022-09-11 09:18:41.447135,https://docs.rs/flexi_logger,https://crates.io/crates/flexi_logger,https://github.com/emabee/flexi_logger,2589
askama_escape,2272810,"Optimized HTML escaping code, extracted from Askama",2018-11-07 20:38:00.547881,2022-02-16 13:52:20.384513,https://docs.rs/askama_escape,https://github.com/djc/askama,https://github.com/djc/askama,95338
pkcs1,2265466,Pure Rust implementation of Public-Key Cryptography Standards (PKCS) #1: RSA Cryptography Specifi...,2020-06-12 14:01:05.920956,2022-05-08 21:59:18.947485,,,https://github.com/RustCrypto/formats/tree/master/pkcs1,253269
migrations_macros,2264632,Codegeneration macros for diesels embedded migrations,2017-11-28 23:54:18.969094,2022-08-29 14:26:39.801935,,https://diesel.rs,,40917
cargo_toml,2264233,`Cargo.toml` struct definitions for parsing with Serde,2018-06-14 00:51:25.020558,2022-09-24 15:54:42.97825,https://docs.rs/cargo_toml,https://lib.rs/cargo_toml,https://gitlab.com/crates.rs/cargo_toml,70024
tiny_http,2255517,Low level HTTP server library,2015-05-07 13:50:16.434225,2022-02-25 11:07:27.05484,https://tiny-http.github.io/tiny-http/tiny_http/index.html,,https://github.com/tiny-http/tiny-http,2045
ripemd160,2245348,Deprecated. Use the ripemd crate isntead.,2016-10-06 19:12:28.917151,2021-12-28 22:38:17.158579,https://docs.rs/ripemd160,,https://github.com/RustCrypto/hashes,6748
expect-test,2238850,Minimalistic snapshot testing library,2020-08-20 16:20:18.575214,2022-07-19 10:58:18.329326,,,https://github.com/rust-analyzer/expect-test,278753
system-deps,2236189,Discover and configure system dependencies from declarative dependencies in Cargo.toml,2020-06-19 13:04:20.470011,2022-02-15 08:09:23.25711,https://docs.rs/system-deps/,,https://github.com/gdesmott/system-deps,255690
libudev-sys,2228274,FFI bindings to libudev,2015-04-05 05:11:24.077154,2018-01-07 20:25:23.110146,,https://github.com/dcuddeback/libudev-sys,https://github.com/dcuddeback/libudev-sys,1774
displaydoc,2226428,A derive macro for implementing the display Trait via a doc comment and string interpolation ,2019-10-10 02:29:31.389536,2021-07-16 17:55:56.908124,https://docs.rs/displaydoc,https://github.com/yaahc/displaydoc,https://github.com/yaahc/displaydoc,171342
merlin,2226308,Composable proof transcripts for public-coin arguments of knowledge,2018-08-15 23:40:43.114488,2021-01-28 20:43:26.299029,https://docs.rs/merlin,https://docs.rs/merlin,https://github.com/zkcrypto/merlin,79662
enum-ordinalize,2225859,This crates provides a procedural macro to let enums not only get its variants' ordinal but also ...,2018-09-02 12:28:36.62538,2022-03-07 15:48:20.87608,,https://magiclen.org/enum-ordinalize,https://github.com/magiclen/enum-ordinalize,82614
rlp,2224651,"Recursive-length prefix encoding, decoding, and compression",2016-10-13 19:48:32.711768,2021-07-30 13:50:23.039694,,,https://github.com/paritytech/parity-common,6840
dlv-list,2222260,Semi-doubly linked list implemented using a vector,2018-10-08 01:05:11.53906,2022-08-25 07:48:21.356833,,,https://github.com/sgodwincs/dlv-list-rs,88631
cfg_aliases,2220725,A tiny utility to help save you a lot of effort with long winded `#[cfg()]` checks.,2020-04-05 15:56:29.360016,2020-10-20 19:06:53.521438,https://docs.rs/cfg_aliases,https://github.com/katharostech/cfg_aliases,https://github.com/katharostech/cfg_aliases,226611
smol_str,2214030,small-string optimized string type with O(1) clone,2018-08-16 20:33:17.419277,2022-04-26 22:01:45.89125,,,https://github.com/rust-analyzer/smol_str,79831
bytemuck_derive,2213084,derive proc-macros for `bytemuck`,2020-08-21 01:46:55.033861,2022-08-17 03:01:32.607107,,,https://github.com/Lokathor/bytemuck,278976
fst,2209200,Use finite state transducers to compactly represents sets or maps of many strings (> 1 billion is...,2015-10-16 01:25:49.186372,2021-06-06 11:00:31.172403,https://docs.rs/fst,https://github.com/BurntSushi/fst,https://github.com/BurntSushi/fst,3233
