name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
ipfs-api,60385,Implementation of an IPFS HTTP API client,2017-12-03 21:40:17.296834,2022-07-29 20:30:02.664815,https://docs.rs/ipfs-api,,https://github.com/ferristseng/rust-ipfs-api,41611
avif-serialize,60371,Minimal writer for AVIF header structure (MPEG/HEIF/MIAF/ISO-BMFF),2020-08-25 22:56:06.533596,2022-04-07 01:39:35.064039,,https://lib.rs/avif-serialize,https://github.com/kornelski/avif-serialize,280770
gfx_macros,60364,Custom derive macros for gfx-rs,2015-02-01 08:52:45.682847,2017-03-12 01:35:26.541121,https://docs.rs/gfx_macros,https://github.com/gfx-rs/gfx,https://github.com/gfx-rs/gfx,1327
pen-ffi,60296,FFI library for Pen programming language,2021-07-01 20:41:57.086602,2022-09-10 17:56:53.046132,,,https://github.com/pen-lang/pen,417591
sha2ni,60279,SHA-2 hash functions,2020-02-19 19:58:58.095703,2020-04-27 15:51:30.198447,https://docs.rs/sha2ni,,https://github.com/filecoin-project/rust-sha2ni,210691
unix-daemonize,60255,Easy unix daemons support for Rust projects,2015-12-08 02:38:13.66701,2015-12-12 23:55:19.918092,,https://github.com/swizard0/unix-daemonize,https://github.com/swizard0/unix-daemonize.git,3595
decimal-wad,60203,Math for preserving precision floats up to 18 decimal places.,2021-11-30 13:24:57.399873,2022-08-22 15:24:11.159133,,,https://github.com/hubble-markets/decimal-wad,489778
celery-codegen,60196,Macros for rusty-celery,2020-01-17 18:32:50.639669,2021-10-07 23:42:22.632113,,https://github.com/rusty-celery/rusty-celery,https://github.com/rusty-celery/rusty-celery,199432
sea-schema-derive,60190,Derive macro for sea-schema's Name trait,2021-04-08 11:11:12.161847,2021-04-08 11:11:12.161847,https://docs.rs/sea-schema,,https://github.com/SeaQL/sea-schema,380798
jsdoc,60141,JsDoc parser writen in rust,2020-08-14 12:20:52.078687,2022-09-25 01:37:13.558131,https://rustdoc.swc.rs/jsdoc/,,,276561
cargo-bloat,60101,Find out what takes most of the space in your executable.,2018-01-11 13:56:56.71584,2022-06-04 12:21:12.667863,,,https://github.com/RazrFalcon/cargo-bloat,46398
blockchain,60040,Unopinioned blockchain framework,2017-07-03 17:14:56.046025,2019-08-07 20:08:32.437339,,,,21741
futures-fs,60024,A Futures implementation for File System operations,2017-02-23 18:47:08.975291,2018-10-09 19:47:45.38874,https://docs.rs/futures-fs,,https://github.com/seanmonstar/futures-fs,8654
olm-rs,59998,A Rust wrapper for libolm.,2018-08-25 16:56:20.454674,2021-12-09 17:18:02.282576,,,https://gitlab.gnome.org/jhaye/olm-rs,81398
hdf5,59971,Thread-safe Rust bindings for the HDF5 library.,2015-05-19 18:19:33.038175,2021-11-21 09:52:55.016685,,https://github.com/aldanor/hdf5-rust,https://github.com/aldanor/hdf5-rust,2150
amplify_syn,59962,Amplifying syn capabilities: helper functions for creating proc macro libraries,2021-05-03 12:27:26.443498,2021-08-29 14:40:57.275745,,https://github.com/LNP-BP,https://github.com/LNP-BP/rust-amplify,392482
elf2tab,59950,Compiles from ELF to TAB (a Tock Application Bundle using the Tock Binary Format),2018-05-24 00:21:47.008635,2022-09-09 18:58:24.321657,,,https://github.com/tock/elf2tab,66847
pkg-version,59913,Macros expanding to the package version,2019-05-03 14:13:32.547666,2019-11-22 20:45:26.529036,https://docs.rs/pkg-version/,,https://github.com/jonas-schievink/pkg-version.git,131751
tink-prf,59913,PRF functionality for Rust port of Google's Tink cryptography library,2021-01-21 11:16:08.26411,2022-03-25 08:21:23.291892,https://docs.rs/tink-prf,,https://github.com/project-oak/tink-rust,344844
twapi-oauth,59862,A simple Twitter OAuth library.,2019-06-27 00:58:05.449549,2020-10-06 07:19:46.13855,https://docs.rs/twapi-oauth,,https://github.com/aoyagikouhei/twapi-oauth-rs,143895
tink-aead,59813,AEAD functionality for Rust port of Google's Tink cryptography library,2021-01-21 11:17:27.317869,2022-03-25 08:22:11.55231,https://docs.rs/tink-aead,,https://github.com/project-oak/tink-rust,344846
htmlize,59804,Encode and decode HTML entities in UTF-8,2019-12-12 10:03:54.455448,2019-12-18 02:01:15.083632,,https://github.com/danielparks/htmlize,https://github.com/danielparks/htmlize,188761
source-map-mappings,59707,Parse the `mappings` string from a source map.,2017-12-19 21:56:30.953409,2018-02-26 23:11:16.715209,,,https://github.com/fitzgen/source-map-mappings,43683
jexl-parser,59706,A JEXL parser written in Rust,2020-08-10 17:51:45.1501,2022-08-25 17:11:16.37356,,,https://github.com/mozilla/jexl-rs,275097
nu-test-support,59702,Support for writing Nushell tests,2019-12-17 19:09:12.094812,2022-09-09 00:38:47.229513,,,https://github.com/nushell/nushell/tree/main/crates/nu-test-support,190083
http-service-hyper,59651,HttpService server that uses Hyper as backend,2019-02-25 18:26:17.923559,2019-11-27 01:38:20.528437,https://docs.rs/http-service-hyper,,https://github.com/rustasync/http-service,117168
tink-mac,59648,MAC functionality for Rust port of Google's Tink cryptography library,2021-01-21 11:16:44.095968,2022-03-25 08:21:49.531848,https://docs.rs/tink-mac,,https://github.com/project-oak/tink-rust,344845
pandora_box,59629,"Pandora's Box: A helper for SydBox, a seccomp-bpf based application sandbox, to make sandboxing p...",2021-05-30 19:27:39.044686,2021-06-30 15:09:50.879847,https://sydbox.exherbo.org,https://pink.exherbo.org,https://github.com/sydbox/sydbox-1,403930
celery,59624,Rust implementation of Celery,2020-01-14 04:25:28.045931,2021-10-07 23:44:47.712148,,https://github.com/rusty-celery/rusty-celery,https://github.com/rusty-celery/rusty-celery,198236
windows-metadata,59621,Code gen support for the windows crate,2022-01-27 21:09:00.603126,2022-09-22 17:02:32.757174,,,https://github.com/microsoft/windows-rs,522755
redis-lua-macro,59606,Macro component of Redis Lua scripting helper,2020-03-27 02:22:52.00355,2020-06-16 01:25:44.943261,https://docs.rs/redis-lua,https://github.com/yushiomote/redis-lua,https://github.com/yushiomote/redis-lua,223357
amplify_num,59559,Amplifying numeric types: big-sized and bit-sized integers,2021-05-27 21:52:58.421675,2022-05-10 08:58:21.788694,,https://github.com/LNP-BP,https://github.com/LNP-BP/rust-amplify,402880
holochain_persistence_api,59554,persistence api for content addressable storage and entity attribute value indexes,2019-06-13 20:45:45.978994,2020-03-10 18:25:39.335611,https://docs.rs/holochain_persistence_api,,https://github.com/holochain/holochain-persistence,140946
tink-daead,59503,Deterministic AEAD functionality for Rust port of Google's Tink cryptography library,2021-01-21 11:17:47.902378,2022-03-25 08:22:30.409273,https://docs.rs/tink-daead,,https://github.com/project-oak/tink-rust,344847
surfman-chains,59495,An implementation of double-buffered swap chains for surfman,2019-11-06 19:05:44.975438,2021-03-05 15:00:05.202133,,,https://github.com/asajeffrey/surfman-chains,178738
holochain_json_api,59442,json api and utilities for holochain,2019-06-13 20:40:49.577334,2021-02-21 18:32:57.293756,https://docs.rs/holochain_json_api,,https://github.com/holochain/holochain-serialization,140944
teloxide,59437,An elegant Telegram bots framework for Rust,2020-02-19 17:16:01.057208,2022-07-22 14:45:54.177983,https://docs.rs/teloxide/,,https://github.com/teloxide/teloxide,210645
test-cert-gen,59402,Utility to generate certificates for tests (e. g. for TLS),2020-06-29 01:17:00.950324,2022-04-28 16:23:49.039669,,,,259263
yazi,59370,DEFLATE/zlib compression and decompression.,2020-03-24 06:24:31.584433,2021-06-25 10:53:37.925771,,https://github.com/dfrg/yazi,https://github.com/dfrg/yazi,222062
cdg_renderer,59365,CD+G renderer,2016-09-14 11:31:34.403828,2022-02-02 14:14:17.388272,,,https://github.com/cdg-rs/cdg,6484
redis-lua,59335,Redis Lua scripting helper,2020-03-27 02:25:29.512744,2020-06-16 01:31:14.447726,https://docs.rs/redis-lua,https://github.com/yushiomote/redis-lua,https://github.com/yushiomote/redis-lua,223359
zeropool-bn,59318,Pairing cryptography with the Barreto-Naehrig curve,2020-06-14 03:05:49.421131,2022-01-23 14:09:38.137012,,https://github.com/zcash/bn,https://github.com/zcash/bn,253756
dav1d,59280,libdav1d bindings,2019-10-13 17:31:02.720772,2022-03-23 12:00:45.06454,,,https://github.com/rust-av/dav1d-rs,172169
auxv,59223,Access the ELF auxiliary vector (aka auxv or auxval).,2017-01-09 01:28:42.2357,2017-01-20 16:40:57.356255,https://docs.rs/auxv/,https://bitbucket.org/marshallpierce/rust-auxv,https://bitbucket.org/marshallpierce/rust-auxv,7996
refpool,59200,Efficient memory pool with reference counting,2019-11-26 00:03:30.828242,2020-08-09 11:25:27.023854,http://docs.rs/refpool,,https://github.com/bodil/refpool,184328
harfbuzz,59194,Rust bindings to the HarfBuzz text shaping engine,2015-05-26 12:40:28.508789,2020-07-29 14:55:12.568342,https://docs.rs/harfbuzz/,,https://github.com/servo/rust-harfbuzz,2218
naive-timer,59194,A minimal naive timer for embedded (no_std) platforms.,2020-06-23 16:58:07.815827,2021-08-08 06:50:02.080021,https://docs.rs/naive-timer,https://github.com/rcore-os/naive-timer,https://github.com/rcore-os/naive-timer,257222
walker,59185,Recursive directory walk,2015-05-17 03:15:52.458,2018-01-02 00:14:22.240159,,https://github.com/passcod/walker,https://github.com/passcod/walker.git,2132
jexl-eval,59180,A JEXL evaluator written in Rust,2020-08-10 18:05:15.497663,2022-08-25 17:11:25.803861,,,https://github.com/mozilla/jexl-rs,275108
audrey,59090,"A crate to simplify reading, writing and converting between a range of audio formats.",2017-02-20 14:34:48.140971,2021-01-14 20:30:54.569277,https://docs.rs/audrey,https://github.com/RustAudio/audrey,https://github.com/RustAudio/audrey.git,8605
ripemd256,59039,Deprecated. Use the ripemd crate instead.,2021-05-25 12:31:59.888476,2022-02-05 00:25:42.690324,,,https://github.com/RustCrypto/hashes,401842
ever-macro,59022,"Helper macro for `ever`, which prints the build information with minimal boilerplate.",2019-06-20 01:46:38.252977,2020-12-05 08:16:54.751859,https://docs.rs/ever,https://github.com/yushiomote/ever,https://github.com/yushiomote/ever,142249
pkg-version-impl,59000,"Implementation details of the `pkg-version` crate. Do not use this crate, it does not provide a s...",2019-05-03 14:12:30.629697,2019-10-05 16:55:38.252117,https://docs.rs/pkg-version-impl/,,https://github.com/jonas-schievink/pkg-version.git,131750
swc_css_codegen,58996,CSS code generator for the swc project,2021-08-20 12:45:03.249684,2022-09-24 03:39:05.053421,https://rustdoc.swc.rs/swc_css_codegen/,,https://github.com/swc-project/swc.git,439975
stack-buf,58991,Vector-like facade for arrays allocated entirely on the stack.,2021-04-09 18:08:49.997271,2021-05-01 17:12:39.495386,https://docs.rs/stack-buf,https://github.com/davidli2010/stack-buf,https://github.com/davidli2010/stack-buf.git,381412
aes-kw,58964,NIST 800-38F AES Key Wrap (KW) and Key Wrap with Padding (KWP) modes,2022-01-03 16:22:14.838397,2022-04-20 20:24:49.946369,,https://github.com/RustCrypto/key-wraps/,https://github.com/RustCrypto/key-wraps/tree/aes-kw,507196
webview2,58940,Rust bindings for WebView2,2020-04-17 11:38:34.170804,2021-10-20 15:57:13.957056,,,https://github.com/sopium/webview2,231105
holochain_wasmer_common,58932,commons for both host and guest,2020-02-10 16:37:02.536564,2022-05-17 22:13:05.305843,,,,207054
genio,58925,"A type safe, low level replacement for `std::io`.  Supports `no_std` for embedded development, ju...",2017-01-28 19:08:51.244484,2019-12-23 17:34:06.689593,https://docs.rs/genio,https://github.com/Kixunil/genio,https://github.com/Kixunil/genio,8267
rsa-export,58919,"Export keys generated by the ""rsa"" crate into the PKCS#1 or PKCS#8 format",2020-02-25 18:30:55.104986,2021-03-29 15:12:37.267801,,,https://gitlab.com/smallglitch/rsa-export,212494
loop9,58878,Tiny helper function to visit every pixel in the image together with its neighboring pixels. Dupl...,2017-10-20 11:56:38.739907,2020-08-29 17:39:32.181683,,https://lib.rs/loop9,,36340
quire,58870,A YAML-based configuration parsing library,2015-06-22 20:31:28.547601,2018-07-23 13:05:54.26457,,http://github.com/tailhook/rust-quire,,2449
adaptive_backoff,58848,library for intelligently backing off rate limited or fallible resources,2020-12-19 22:48:22.915977,2021-02-23 03:14:48.830248,,https://github.com/brhoades/adaptive-backoff,https://github.com/brhoades/adaptive-backoff,324720
simulacrum_macros,58840,Macros to simplify creating mock objects with Simulacrum.,2017-12-17 08:51:19.359703,2018-03-29 20:44:24.59091,https://docs.rs/simulacrum_macros,,https://github.com/pcsm/simulacrum/tree/master/simulacrum_macros,43376
ever,58808,Print the build information of your program with minimal boilerplate,2019-06-20 01:57:35.73136,2020-12-05 08:18:59.037874,https://docs.rs/ever,https://github.com/yushiomote/ever,https://github.com/yushiomote/ever,142250
