name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
yaml-merge-keys,1615310,Implementation of the YAML merge key extension.  http://yaml.org/type/merge.html ,2017-03-30 19:05:22.602349,2021-12-06 17:51:37.518794,https://docs.rs/yaml-merge-keys/~0.5,,https://gitlab.kitware.com/utils/rust-yaml-merge-keys,9259
hash-db,1614980,Trait for hash-keyed databases.,2019-01-22 09:42:38.001408,2019-08-19 12:57:13.35625,,,https://github.com/paritytech/trie,109962
libp2p-websocket,1614521,WebSocket transport for libp2p,2019-01-02 13:46:56.09481,2022-09-07 07:54:35.422417,,,https://github.com/libp2p/rust-libp2p,105019
gio-sys,1613644,FFI bindings to libgio-2.0,2015-09-09 19:30:51.513917,2022-03-19 09:46:46.386769,,http://gtk-rs.org/,https://github.com/gtk-rs/gtk-rs-core,3015
clipboard-win,1611916,Provides simple way to interact with Windows clipboard.,2015-07-12 15:24:51.887425,2022-07-17 12:37:57.922077,https://docs.rs/crate/clipboard-win,,https://github.com/DoumanAsh/clipboard-win,2588
jsonrpc-ipc-server,1611700,IPC server for JSON-RPC,2017-02-16 13:49:08.390821,2021-07-20 15:55:46.878171,https://docs.rs/jsonrpc-ipc-server/,https://github.com/paritytech/jsonrpc,https://github.com/paritytech/jsonrpc,8540
unicode-script,1607845,This crate exposes the Unicode `Script` and `Script_Extension` properties from [UAX #24](http://w...,2015-09-25 23:09:21.900918,2022-09-16 15:42:52.650621,https://docs.rs/unicode-script,https://github.com/unicode-rs/unicode-script,https://github.com/unicode-rs/unicode-script,3110
jsonpath_lib,1606174,It is JsonPath engine written in Rust. it provide a similar API interface in Webassembly and Java...,2019-03-06 14:43:49.547358,2021-06-03 08:38:13.294758,https://docs.rs/jsonpath_lib/0.3.0/jsonpath_lib,,https://github.com/freestrings/jsonpath,119118
bitcoin_hashes,1605556,Hash functions used by rust-bitcoin which support rustc 1.29.0,2018-12-08 21:48:23.156766,2022-06-27 14:09:43.093483,https://docs.rs/bitcoin_hashes/,https://github.com/rust-bitcoin/bitcoin_hashes/,https://github.com/rust-bitcoin/bitcoin_hashes/,100862
float-ord,1605284,A total ordering for floating-point numbers,2017-03-24 17:30:26.280649,2021-07-27 15:40:28.462791,https://docs.rs/float-ord/0.3.1/float-ord/,,https://github.com/notriddle/rust-float-ord,9138
actix-cors,1603561,Cross-Origin Resource Sharing (CORS) controls for Actix Web,2019-06-15 03:49:20.451043,2022-09-21 23:25:07.885326,,https://actix.rs,https://github.com/actix/actix-extras.git,141256
if-addrs,1600640,Return interface IP addresses on Posix and windows systems,2020-08-10 06:32:55.747458,2021-12-14 00:51:33.591169,,,https://github.com/messense/if-addrs,274948
slog-envlogger,1597848,"Port of de facto standard logger implementation for Rust, to `slog-rs` framework. ",2016-08-17 21:52:56.50141,2019-08-22 05:16:46.075498,https://docs.rs/slog-envlogger,https://github.com/slog-rs/slog,https://github.com/slog-rs/envlogger,6008
rend,1593845,Endian-aware primitives for Rust,2021-05-03 04:50:08.31116,2022-08-30 00:42:28.346142,https://docs.rs/rend,,https://github.com/djkoloski/rend,392405
sled,1593036,Lightweight high-performance pure-rust transactional embedded database.,2017-09-06 11:41:30.02033,2021-09-12 09:37:28.807282,https://docs.rs/sled/,https://github.com/spacejam/sled,https://github.com/spacejam/sled,30768
xml5ever,1588969,Push based streaming parser for xml,2015-11-30 16:42:58.55625,2022-03-27 22:48:59.748868,https://docs.rs/xml5ever/,https://github.com/servo/html5ever/blob/master/xml5ever/README.md,https://github.com/servo/html5ever,3553
plist,1584935,A rusty plist parser. Supports Serde serialization.,2015-08-04 14:48:05.134399,2021-11-17 21:39:54.305579,https://docs.rs/plist/1.3.1/plist/,,https://github.com/ebarnard/rust-plist/,2752
webbrowser,1584318,Open URLs in web browsers available on a platform,2015-12-08 20:44:31.348263,2022-09-09 18:22:11.348374,https://docs.rs/webbrowser,https://github.com/amodm/webbrowser-rs,https://github.com/amodm/webbrowser-rs,3597
bencher,1584086,A port of the libtest (unstable Rust) benchmark runner to Rust stable releases. Supports running ...,2016-08-18 10:24:06.692231,2018-01-06 23:31:48.738255,https://docs.rs/bencher/,,https://github.com/bluss/bencher/,6014
mimalloc-rust-sys,1580529,mimalloc_rust hand writted sys binding,2021-08-13 07:07:45.682183,2022-05-27 19:57:41.177976,,,,435563
wepoll-sys,1579716,Raw bindings to the wepoll library,2019-04-05 00:28:19.489522,2020-10-20 12:36:02.35852,,,https://gitlab.com/yorickpeterse/wepoll-sys,125894
libp2p-ping,1576987,Ping protocol for libp2p,2019-01-02 13:53:03.506029,2022-09-07 08:03:29.405781,,,https://github.com/libp2p/rust-libp2p,105027
rust-embed,1576947,Rust Custom Derive Macro which loads files into the rust binary at compile time during release an...,2017-03-16 05:44:53.702634,2022-09-12 19:09:24.757289,https://docs.rs/rust-embed,,https://github.com/pyros2097/rust-embed,8995
cross,1576332,Zero setup cross compilation and cross testing,2016-12-26 16:23:55.100863,2022-07-10 18:03:40.209995,https://github.com/cross-rs/cross,,https://github.com/cross-rs/cross,7784
quicksink,1575936,Create a Sink from some value and a closure returning a Future.,2019-12-10 10:53:42.629473,2020-04-07 09:30:11.120563,,,https://github.com/paritytech/quicksink,188197
mimalloc-rust,1575783,the best binding for mimalloc in rust,2021-08-13 07:08:57.918817,2022-05-27 19:58:37.54442,,,https://github.com/lemonhx/mimalloc-rust,435565
thin-slice,1574804,An owned slice that packs the slice storage into a single word when possible,2018-07-17 01:41:11.237798,2018-07-17 02:23:28.023179,,,https://github.com/heycam/thin-slice,74601
inlinable_string,1569479,"The `inlinable_string` crate provides the `InlinableString` type -- an owned, grow-able UTF-8 str...",2015-12-02 00:01:10.213985,2022-01-04 08:46:15.989765,http://fitzgen.github.io/inlinable_string/inlinable_string/index.html,,https://github.com/fitzgen/inlinable_string,3557
syslog,1568696,Send log messages to syslog,2015-01-18 19:01:20.145709,2021-12-19 12:17:14.935758,https://docs.rs/syslog,,https://github.com/Geal/rust-syslog,815
rstest,1567337,Rust fixture based test framework. It use procedural macro to implement fixtures and table based ...,2018-10-14 20:13:18.549988,2022-06-27 21:27:14.854714,,https://github.com/la10736/rstest,https://github.com/la10736/rstest,90201
libsodium-sys,1564624,FFI binding to libsodium,2015-03-25 10:06:43.396167,2021-06-24 08:33:01.654442,https://sodiumoxide.github.io/sodiumoxide,,https://github.com/sodiumoxide/sodiumoxide.git,1716
fdlimit,1564251,Utility crate for raising file descriptors limit for OSX and Linux,2016-12-05 13:04:30.383191,2020-10-01 15:02:11.229877,,,https://github.com/paritytech/fdlimit,7475
generator,1558906,Stackfull Generator Library in Rust,2015-09-04 08:32:00.413239,2022-07-17 08:49:29.111808,https://docs.rs/generator,https://github.com/Xudong-Huang/generator-rs.git,https://github.com/Xudong-Huang/generator-rs.git,2986
libp2p-kad,1558651,Kademlia protocol for libp2p,2019-01-02 13:56:35.803523,2022-09-07 08:03:41.560629,,,https://github.com/libp2p/rust-libp2p,105031
hash256-std-hasher,1555772,Standard library hasher for 256-bit prehashed keys.,2019-01-22 09:43:06.781815,2019-08-19 12:58:00.235526,,https://github.com/paritytech/trie,,109963
rust-embed-impl,1553872,Rust Custom Derive Macro which loads files into the rust binary at compile time during release an...,2018-10-24 05:01:28.539342,2022-09-12 19:08:10.095612,https://docs.rs/rust-embed,,https://github.com/pyros2097/rust-embed,92318
include_dir_impl,1553379,Implementation crate for include_dir,2018-06-06 14:22:49.119946,2021-09-02 13:36:50.320269,,,https://github.com/Michael-F-Bryan/include_dir,68898
ethabi,1552755,Easy to use conversion of ethereum contract calls to bytecode.,2016-05-16 14:02:49.872724,2022-08-15 07:20:51.394143,,https://github.com/rust-ethereum/ethabi,,5086
parity-util-mem,1552119,Collection of memory related utilities,2019-05-31 19:25:03.919109,2022-09-20 13:06:58.449209,,,https://github.com/paritytech/parity-common,138216
atomic-shim,1548658,Atomic types for unsupported platforms,2020-05-20 05:06:57.111799,2021-09-12 20:33:02.239287,,https://github.com/bltavares/atomic-shim,https://github.com/bltavares/atomic-shim,243684
array-init,1547570,Safe wrapper for initializing fixed-size arrays,2017-03-17 05:24:25.635289,2022-06-24 14:40:27.17845,https://docs.rs/crate/array-init,,https://github.com/Manishearth/array-init/,9002
hyperx,1547254,"Hyper's typed header module, eXtracted and improved",2018-06-01 16:29:38.763455,2021-10-29 19:40:35.098698,https://docs.rs/hyperx,,https://github.com/dekellum/hyperx,68107
objc_id,1546638,Rust smart pointers for Objective-C reference counting.,2015-05-02 20:49:12.06793,2018-07-22 18:50:39.296097,http://ssheldon.github.io/rust-objc/objc_id/,,http://github.com/SSheldon/rust-objc-id,2004
datafrog,1546160,Lightweight Datalog engine intended to be embedded in other Rust programs,2018-05-24 18:13:46.691806,2019-01-02 19:42:28.496801,,,https://github.com/rust-lang-nursery/datafrog,66919
polonius-engine,1544175,Core definition for the Rust borrow checker,2018-05-24 16:17:23.078331,2021-08-03 18:10:51.428318,,,https://github.com/rust-lang-nursery/polonius,66914
tokio-socks,1536907,Asynchronous SOCKS proxy support for Rust.,2019-01-30 12:06:58.956535,2020-12-26 15:16:01.821572,https://docs.rs/tokio-socks,https://github.com/sticnarf/tokio-socks,https://github.com/sticnarf/tokio-socks,111584
cxxbridge-macro,1531475,Implementation detail of the `cxx` crate.,2020-01-08 16:51:00.546848,2022-09-19 17:41:40.576489,,https://cxx.rs,https://github.com/dtolnay/cxx,196618
cargo,1522436,"Cargo, a package manager for Rust. ",2015-07-04 15:05:17.830336,2022-09-22 13:43:42.155867,https://docs.rs/cargo,https://crates.io,https://github.com/rust-lang/cargo,2528
fd-lock,1520586,Advisory cross-platform lock on a file using a file descriptor to it.,2019-06-28 00:08:41.253765,2022-06-21 14:52:40.465849,https://docs.rs/fd-lock,,https://github.com/yoshuawuyts/fd-lock,144180
findshlibs,1520399,Find the set of shared libraries loaded in the current process with a cross platform API,2016-11-24 02:19:19.091031,2021-11-11 03:11:23.544215,https://docs.rs/findshlibs,,https://github.com/gimli-rs/findshlibs,7348
trie-db,1520157,Merkle-Patricia Trie generic over key hasher and node encoding,2019-01-22 10:48:57.304581,2022-08-04 20:30:57.772613,,,https://github.com/paritytech/trie,109979
normpath,1519656,More reliable path manipulation ,2020-11-09 04:33:15.406609,2022-01-06 22:56:43.047339,,,https://github.com/dylni/normpath,310177
android_logger,1518420,A logging implementation for `log` which hooks to android log output. ,2016-02-23 21:15:51.830084,2022-07-22 17:27:09.680524,,,https://github.com/Nercury/android_logger-rs,4258
ip_network,1518078,IPv4 and IPv6 network structs. ,2017-09-26 18:54:59.725813,2021-11-12 15:04:00.836628,https://docs.rs/ip_network,https://github.com/JakubOnderka/ip_network,https://github.com/JakubOnderka/ip_network,33242
hyper-proxy,1516294,A proxy connector for Hyper-based applications,2017-12-14 09:19:23.693929,2021-03-27 08:20:31.592721,https://docs.rs/hyper-proxy,,https://github.com/tafia/hyper-proxy,43056
pairing,1516257,Pairing-friendly elliptic curve library,2017-07-08 17:16:29.294919,2022-05-04 22:32:09.033553,https://docs.rs/pairing/,https://github.com/zkcrypto/pairing,https://github.com/zkcrypto/pairing,22635
objc-foundation,1515766,Rust wrapper for Objective-C's Foundation framework.,2015-06-13 17:15:06.237089,2016-06-19 20:47:04.951799,http://ssheldon.github.io/rust-objc/objc_foundation/,,http://github.com/SSheldon/rust-objc-foundation,2371
measureme,1514691,Support crate for rustc's self-profiling feature,2019-03-14 01:21:48.697342,2022-06-24 22:52:45.56121,https://docs.rs/measureme,https://github.com/rust-lang/measureme,https://github.com/rust-lang/measureme,120559
minifier,1513323,Minifier tool/lib for JS/CSS/JSON files,2017-04-16 11:59:28.84032,2022-08-16 11:48:51.884992,https://docs.rs/minifier-rs,,https://github.com/GuillaumeGomez/minifier-rs,10802
rustc-workspace-hack,1512336,Hack for the compiler's own build system ,2018-08-02 04:11:38.359742,2018-08-02 04:11:38.359742,,,,77056
libp2p-mdns,1511175,Implementation of the libp2p mDNS discovery method,2019-01-02 14:04:05.232342,2022-09-07 08:03:42.079895,,,https://github.com/libp2p/rust-libp2p,105034
neon,1509883,A safe abstraction layer for Node.js.,2015-12-17 21:01:07.320755,2022-07-11 20:59:35.360126,,https://www.neon-bindings.com,https://github.com/neon-bindings/neon,3686
pnet_base,1505856,Fundamental base types and code used by pnet.,2017-10-30 18:47:30.189999,2022-06-01 16:55:25.217819,,https://github.com/libpnet/libpnet,https://github.com/libpnet/libpnet,37492
assert_approx_eq,1504685,assert approximately equal,2016-06-16 18:53:50.923982,2018-12-19 22:58:07.08891,,,https://github.com/ashleygwilliams/assert_approx_eq.git,5396
proptest-derive,1502833,Custom-derive for the Arbitrary trait of proptest. ,2017-12-18 15:06:45.183568,2021-02-21 03:06:26.427644,https://altsysrq.github.io/proptest-book/proptest-derive/index.html,https://altsysrq.github.io/proptest-book/proptest-derive/index.html,https://github.com/AltSysrq/proptest,43567
cached_proc_macro_types,1500912,Generic cache implementations and simplified function memoization,2020-12-07 04:01:13.251995,2020-12-07 04:01:13.251995,https://docs.rs/cached,,https://github.com/jaemk/cached,320365
path-absolutize,1500429,A library for extending `Path` and `PathBuf` in order to get an absolute path and remove the cont...,2018-08-18 06:18:58.893038,2022-04-07 16:58:47.318327,,https://magiclen.org/path-absolutize,https://github.com/magiclen/path-absolutize,80026
scrypt,1500194,Scrypt password-based key derivation function,2016-10-06 21:29:14.810296,2022-03-18 23:12:49.489138,https://docs.rs/scrypt,,https://github.com/RustCrypto/password-hashes/tree/master/scrypt,6764
subprocess,1497952,"Execution of child processes and pipelines, inspired by Python's subprocess module, with Rust-spe...",2017-01-14 23:04:56.21706,2022-05-15 11:48:55.304215,https://docs.rs/subprocess/,,https://github.com/hniksic/rust-subprocess,8066
c_linked_list,1497720,Utilities for handling NULL-terminated C linked lists,2016-01-13 06:29:15.709596,2018-06-21 08:46:23.254251,http://canndrew.org/rust-doc/c_linked_list,,,3886
