name,downloads,description,created_at,updated_at,documentation,homepage,repository,id
nanorand,2156951,"A tiny, fast, zero-dep library for random number generation.",2020-09-06 02:01:21.666498,2022-03-09 00:47:47.205896,,,https://github.com/Absolucy/nanorand-rs,285261
tower-buffer,2148679,Buffer requests before dispatching to a `Service`. ,2017-11-16 17:35:04.077054,2019-12-19 22:43:40.511245,https://docs.rs/tower-buffer/0.3.0,https://github.com/tower-rs/tower,https://github.com/tower-rs/tower,39569
glib-sys,2147358,FFI bindings to libglib-2.0,2015-05-12 17:57:35.360962,2022-03-19 09:46:22.639297,,http://gtk-rs.org/,https://github.com/gtk-rs/gtk-rs-core,2086
tower-timeout,2145750,"Apply a timeout to requests, ensuring completion within a fixed time duration. ",2017-11-16 17:36:17.01224,2019-12-19 22:35:10.05732,https://docs.rs/tower-timeout/0.3.0,https://github.com/tower-rs/tower,https://github.com/tower-rs/tower,39577
glib,2140812,Rust bindings for the GLib library,2015-05-12 18:00:50.319378,2022-06-27 07:35:17.684882,https://gtk-rs.org/gtk-rs-core/stable/latest/docs/glib/,https://gtk-rs.org/,https://github.com/gtk-rs/gtk-rs-core,2087
educe,2139013,This crate provides procedural macros to help you implement Rust-built-in traits quickly.,2019-07-26 07:18:01.434946,2022-03-06 09:17:12.991588,,https://magiclen.org/educe,https://github.com/magiclen/educe,151725
cgmath,2138720,A linear algebra and mathematics library for computer graphics.,2014-11-12 19:18:40.084705,2021-01-03 01:02:55.74667,https://docs.rs/cgmath,https://github.com/rustgd/cgmath,https://github.com/rustgd/cgmath,71
fsevent,2131750,Rust bindings to the fsevent-sys macOS API for file changes notifications,2015-01-13 12:54:31.72785,2022-01-05 21:48:02.607859,,,https://github.com/octplane/fsevent-rust,779
custom_derive,2131433,(Note: superseded by `macro-attr`) This crate provides a macro that enables the use of custom der...,2015-08-07 09:32:22.174344,2016-11-21 05:04:37.771915,https://docs.rs/crate/custom_derive/,,https://github.com/DanielKeep/rust-custom-derive/tree/custom_derive-master,2774
tendermint-proto,2129998,    tendermint-proto is a the Rust implementation of the Tendermint proto structs.     ,2020-09-21 14:39:23.374701,2022-09-23 17:16:47.431615,,,https://github.com/informalsystems/tendermint-rs/tree/main/proto,291178
base32,2129773,Base32 encoder/decoder for Rust,2014-11-22 15:23:59.184654,2018-10-23 18:06:32.254353,,,https://github.com/andreasots/base32,344
password-hash,2128201,"Traits which describe the functionality of password hashing algorithms, as well as a `no_std`-fri...",2020-08-18 19:09:14.097687,2022-06-28 00:34:45.779683,https://docs.rs/password-hash,,https://github.com/RustCrypto/traits/tree/master/password-hash,278011
embedded-hal,2121114, A Hardware Abstraction Layer (HAL) for embedded systems ,2018-01-16 22:46:10.990824,2022-04-15 07:07:46.310381,https://docs.rs/embedded-hal,,https://github.com/rust-embedded/embedded-hal,47098
wasmtime-runtime,2120378,Runtime library support for Wasmtime,2019-08-21 00:01:13.091999,2022-09-20 15:57:06.638986,https://docs.rs/wasmtime-runtime,,https://github.com/bytecodealliance/wasmtime,158484
rocket,2118160,"Web framework for nightly with a focus on ease-of-use, expressibility, and speed. ",2016-12-23 13:09:40.202029,2022-05-26 01:50:04.73645,https://api.rocket.rs/v0.4/rocket/,https://rocket.rs,https://github.com/SergioBenitez/Rocket,7742
chrono-tz-build,2115119,internal build script for chrono-tz,2020-10-09 16:37:20.955109,2022-07-25 09:05:31.100657,https://docs.rs/chrono-tz-build,,,297742
wasmtime-jit,2114826,JIT-style execution for WebAsssembly code in Cranelift,2019-08-21 00:02:40.871449,2022-09-20 15:57:08.524709,https://docs.rs/wasmtime-jit,,https://github.com/bytecodealliance/wasmtime,158485
gobject-sys,2111923,FFI bindings to libgobject-2.0,2015-09-09 19:23:16.297145,2022-03-19 09:46:33.415398,,http://gtk-rs.org/,https://github.com/gtk-rs/gtk-rs-core,3012
rocket_codegen,2111733,Procedural macros for the Rocket web framework.,2016-12-23 13:10:07.610603,2022-05-26 01:49:51.385623,https://api.rocket.rs/v0.4/rocket_codegen/,https://rocket.rs,https://github.com/SergioBenitez/Rocket,7743
symbolic-common,2110436,"Common types and utilities for symbolic, a library to symbolicate and process stack traces from n...",2017-12-02 00:03:11.881535,2022-09-16 14:11:22.10706,https://docs.rs/symbolic-common,https://github.com/getsentry/symbolic,https://github.com/getsentry/symbolic,41285
os_type,2107388,Detect the operating system type,2015-10-18 20:03:49.22931,2021-12-15 13:47:53.285489,,,https://github.com/schultyy/os_type,3246
wasmtime,2104787,High-level API to expose the Wasmtime runtime,2018-10-30 20:47:48.952444,2022-09-20 15:57:10.213435,https://docs.rs/wasmtime,,https://github.com/bytecodealliance/wasmtime,93670
path-slash,2101335,Conversion to/from a file path from/to slash path,2018-12-30 09:43:45.563764,2022-08-06 12:13:44.928162,,,https://github.com/rhysd/path-slash,104558
prettyplease,2098065,A minimal `syn` syntax tree pretty-printer,2022-01-04 17:24:55.368876,2022-08-31 06:15:32.007117,https://docs.rs/prettyplease,,https://github.com/dtolnay/prettyplease,507904
tower-retry,2097624,Retry failed requests. ,2017-11-16 17:36:34.878186,2019-12-19 23:15:56.192475,https://docs.rs/tower-retry/0.3.0,https://github.com/tower-rs/tower,https://github.com/tower-rs/tower,39579
tower-load-shed,2096882,Immediately reject requests if the inner service is not ready. This is also known as load-shedding. ,2019-04-27 05:21:06.82123,2019-12-19 23:14:59.502147,https://docs.rs/tower-load-shed/0.3.0,https://github.com/tower-rs/tower,https://github.com/tower-rs/tower,130418
isahc,2090841,The practical HTTP client that is fun to use.,2019-08-03 22:56:39.256009,2022-05-13 03:04:28.782816,https://docs.rs/isahc/,,https://github.com/sagebind/isahc,154031
test-case,2085917,Provides #[test_case(...)] procedural macro attribute for generating parametrized test cases easily,2019-09-27 16:31:56.557454,2022-07-21 20:59:00.136849,https://docs.rs/test-case,,https://github.com/frondeus/test-case,168173
dns-lookup,2085812,"A simple dns resolving api, much like rust's unstable api. Also includes getaddrinfo and getnamei...",2016-03-24 18:18:59.809647,2021-07-17 09:02:25.542865,https://docs.rs/dns-lookup,,https://github.com/keeperofdakeys/dns-lookup/,4551
ab_glyph_rasterizer,2085767,"Coverage rasterization for lines, quadratic & cubic beziers",2020-04-10 11:56:18.041723,2022-09-17 09:48:52.667338,,,https://github.com/alexheretic/ab-glyph,228294
cpp_common,2077301,Implementation details crate for the `cpp` crate,2017-03-06 03:37:55.060489,2022-04-29 08:53:51.277969,https://docs.rs/cpp_common,,https://github.com/mystor/rust-cpp,8844
libp2p-core,2076070,Core traits and structs of libp2p,2019-01-02 13:44:49.472866,2022-09-07 07:46:40.042606,,,https://github.com/libp2p/rust-libp2p,105017
flex-error,2072679,Flexible error definitions using macros and traits,2021-05-25 15:04:13.734255,2021-10-20 12:16:24.697601,,,https://github.com/informalsystems/flex-error,401883
directories-next,2071062,A tiny mid-level library that provides platform-specific standard locations of directories for co...,2020-05-06 15:48:15.865831,2020-10-22 03:34:05.036126,,,https://github.com/xdg-rs/dirs/tree/master/directories,238233
tokio-process,2067538,An implementation of an asynchronous process management backed futures. ,2016-09-10 05:05:20.403437,2020-02-05 00:33:06.641575,https://docs.rs/tokio-process/0.2.5/tokio_process,https://github.com/tokio-rs/tokio,https://github.com/tokio-rs/tokio,6308
retry,2061664,Utilities for retrying operations that can fail.,2015-04-11 11:50:20.996937,2022-09-17 11:31:58.254024,https://docs.rs/retry,https://github.com/jimmycuadra/retry,https://github.com/jimmycuadra/retry,1839
multer,2058650,An async parser for `multipart/form-data` content-type in Rust.,2020-05-10 14:08:30.572077,2022-09-21 21:10:16.511977,,https://github.com/rousan/multer-rs,https://github.com/rousan/multer-rs,239686
skeptic,2055421,Test your Rust markdown documentation via Cargo,2015-07-19 17:28:12.551203,2022-02-01 13:34:56.63914,https://docs.rs/skeptic,https://github.com/budziq/rust-skeptic,https://github.com/budziq/rust-skeptic,2630
string_cache_shared,2055252,Code share between string_cache and string_cache_codegen.,2015-04-29 21:10:32.618185,2016-11-02 13:45:14.525672,,,https://github.com/servo/string-cache,1988
xcb,2055219,Rust safe bindings for XCB,2016-02-03 07:17:04.001527,2022-03-19 08:40:15.716534,https://rust-x-bindings.github.io/rust-xcb/xcb/,,https://github.com/rust-x-bindings/rust-xcb,4069
smart-default,2054402,Rust custom-derive macro for Default with more control on the fields,2017-08-18 14:13:50.175894,2019-12-13 13:28:04.346544,https://idanarye.github.io/rust-smart-default/,,https://github.com/idanarye/rust-smart-default,28016
rusoto_sts,2053917,AWS SDK for Rust - AWS Security Token Service @ 2011-06-15,2017-05-20 02:07:10.204916,2022-04-25 05:00:59.662935,https://docs.rs/rusoto_sts,https://www.rusoto.org/,https://github.com/rusoto/rusoto,15284
protoc-rust,2051792,"protoc --rust_out=... available as API. protoc needs to be in $PATH, protoc-gen-run does not. ",2017-06-12 09:32:17.653233,2022-02-05 10:30:51.87981,,https://github.com/stepancheg/rust-protobuf/,https://github.com/stepancheg/rust-protobuf/,18691
debug_unreachable,2048572,"unreachable!() in debug, std::intrinsics::unreachable() in release.",2014-12-02 06:20:33.878809,2016-03-05 20:56:20.729205,https://crates.fyi/crates/debug_unreachable/0.1.1,,https://github.com/reem/rust-debug-unreachable.git,439
serde-aux,2044335,A serde crate's auxiliary library,2018-02-22 14:04:50.568396,2022-09-05 14:00:32.302102,https://docs.rs/serde-aux,,https://github.com/vityafx/serde-aux,52391
stacker,2042404,A stack growth library useful when implementing deeply recursive algorithms that may accidentally...,2015-07-15 07:14:55.8883,2022-07-23 12:24:09.939241,https://docs.rs/stacker/0.1.15,https://github.com/rust-lang/stacker,https://github.com/rust-lang/stacker,2608
wasmi,2029509,WebAssembly interpreter,2018-01-26 08:58:47.235552,2022-09-23 18:01:14.499615,https://paritytech.github.io/wasmi/,,https://github.com/paritytech/wasmi,48363
yamux,2022781,"Multiplexer over reliable, ordered connections",2018-11-09 11:28:27.821828,2022-08-05 06:44:22.824778,,,https://github.com/paritytech/yamux,95653
smartstring,2012259,Compact inlined strings,2020-05-15 20:47:14.005767,2022-03-24 18:30:52.44179,http://docs.rs/smartstring,,https://github.com/bodil/smartstring,242167
shared_library,2011099,Easily bind to and load shared libraries,2015-04-27 12:19:23.267249,2018-07-10 10:03:22.371521,,,https://github.com/tomaka/shared_library/,1971
path-clean,2006001,A Rust implementation of cleanname or path.Clean,2018-11-06 01:13:18.641954,2018-11-06 01:13:18.641954,https://docs.rs/path-clean,,https://github.com/danreeves/path-clean,94943
multistream-select,2003003,Multistream-select negotiation protocol for libp2p,2019-01-02 13:40:43.47084,2022-01-27 10:30:34.828686,,,https://github.com/libp2p/rust-libp2p,105014
asn1_der,1998360,This crate provides an ASN.1-DER en-/decoder,2018-04-05 15:39:14.445325,2021-10-05 15:51:19.799514,,,https://github.com/KizzyCode/asn1_der-rust,59086
sluice,1993852,"Efficient ring buffer for byte buffers, FIFO queues, and SPSC channels",2019-05-23 03:27:48.34842,2021-08-15 19:34:21.84068,https://docs.rs/sluice,,https://github.com/sagebind/sluice,136264
async-native-tls,1987981,Native TLS using futures ,2019-12-12 17:20:21.373661,2021-11-12 10:57:27.122117,https://docs.rs/crate/async-native-tls/,https://docs.rs/crate/async-native-tls/,https://github.com/async-email/async-native-tls,188826
rdkafka-sys,1985290,Native bindings to the librdkafka library,2016-11-26 16:31:48.621807,2021-11-27 13:25:18.147487,,,https://github.com/fede1024/rust-rdkafka,7371
json5,1985151,A Rust JSON5 serializer and deserializer which speaks Serde.,2018-07-30 21:46:45.448335,2021-09-21 17:53:36.305816,,,https://github.com/callum-oakley/json5-rs,76715
serde_regex,1979323,    A serde wrapper that (de)serializes regex as strings ,2018-02-09 16:19:28.214149,2020-06-17 08:52:22.847201,https://docs.rs/serde_regex,https://github.com/tailhook/serde-regex,,50369
rdkafka,1977636,Rust wrapper for librdkafka,2016-10-29 14:48:37.99122,2021-11-27 13:25:46.708914,,,https://github.com/fede1024/rust-rdkafka,7038
radix_fmt,1977450,Format a number in an arbitrary radix,2018-05-31 11:37:44.477804,2019-05-11 07:21:20.584918,https://docs.rs/radix_fmt/,,https://gitlab.com/Boiethios/radix_fmt_rs,67914
symbolic-demangle,1975948,A library to demangle symbols from various languages and compilers. ,2017-12-02 00:03:21.205857,2022-09-16 14:11:25.068438,https://docs.rs/symbolic-demangle,https://github.com/getsentry/symbolic,https://github.com/getsentry/symbolic,41287
impl-rlp,1974613,RLP serialization support for uint and fixed hash.,2018-12-02 14:04:25.117507,2021-01-05 15:08:59.792506,,https://github.com/paritytech/parity-common,,99661
compiletest_rs,1973510,The compiletest utility from the Rust compiler as a standalone testing harness,2015-05-09 09:20:56.585538,2022-09-23 08:49:24.469158,,,https://github.com/laumann/compiletest-rs,2061
rls-span,1972841,Types for identifying code spans/ranges,2017-03-15 18:50:44.449298,2021-05-30 23:32:43.381841,,,https://github.com/rust-lang/rls,8989
include_dir,1970502,Embed the contents of a directory in your binary,2017-06-07 18:57:49.710748,2021-12-06 08:53:12.54323,,,https://github.com/Michael-F-Bryan/include_dir,18143
pretty,1969169,Wadler-style pretty-printing combinators in Rust,2014-11-21 04:54:09.328365,2022-04-21 11:32:23.795988,https://docs.rs/pretty/,,https://github.com/Marwes/pretty.rs,217
postgres,1962764,"A native, synchronous PostgreSQL client",2014-11-24 02:34:44.756689,2022-08-21 19:37:36.899742,,,https://github.com/sfackler/rust-postgres,382
ntest_proc_macro_helper,1957144,Provide helper functions for the procedural macros used in ntest.,2020-05-24 12:23:37.880497,2022-05-31 19:30:38.331366,https://docs.rs/ntest,,https://github.com/becheran/ntest,245196
miniz_oxide_c_api,1946703,DEFLATE compression and decompression API designed to be Rust drop-in replacement for miniz,2017-10-10 21:03:58.909205,2021-11-11 16:53:10.633069,https://docs.rs/miniz_oxide_c_api,https://github.com/Frommi/miniz_oxide/,https://github.com/Frommi/miniz_oxide,35165
tikv-jemalloc-sys,1946237,Rust FFI bindings to jemalloc ,2020-07-21 11:43:42.741205,2022-06-24 18:08:00.456823,https://docs.rs/tikv-jemallocator-sys,https://github.com/tikv/jemallocator,https://github.com/tikv/jemallocator,267581
ntest,1946113,Testing framework for rust which enhances the built-in library with some useful features.,2019-08-10 13:59:52.996587,2022-06-06 19:25:26.887764,https://docs.rs/ntest,,https://github.com/becheran/ntest,155601
async-tungstenite,1946066,"Async binding for Tungstenite, the Lightweight stream-based WebSocket implementation",2019-11-15 23:30:32.666936,2022-03-23 12:57:10.269485,https://docs.rs/async-tungstenite,https://github.com/sdroege/async-tungstenite,https://github.com/sdroege/async-tungstenite,181668
ntest_test_cases,1945593,Test cases for ntest framework.,2019-08-10 16:15:53.666819,2022-05-31 19:30:52.020234,https://docs.rs/ntest,,https://github.com/becheran/ntest,155615
quickcheck_macros,1941288,A macro attribute for quickcheck.,2014-11-21 00:21:04.504113,2021-01-08 13:47:25.264395,https://docs.rs/quickcheck,https://github.com/BurntSushi/quickcheck,https://github.com/BurntSushi/quickcheck,197
elasticlunr-rs,1939485,A partial port of elasticlunr.js to Rust for generating static document search indexes,2017-11-12 21:36:36.855331,2022-07-24 02:29:58.557243,https://docs.rs/elasticlunr-rs,,https://github.com/mattico/elasticlunr-rs,39173
napi,1936700,N-API bindings,2017-11-30 02:07:21.479011,2022-09-08 09:29:03.655718,,,https://github.com/napi-rs/napi-rs,41045
ntest_timeout,1935960,Timeout attribute for the ntest framework.,2019-09-17 21:05:46.783004,2022-06-06 19:18:05.34269,https://docs.rs/ntest,,https://github.com/becheran/ntest,165547
rcgen,1935854,Rust X.509 certificate generator,2019-01-03 08:13:53.654703,2022-07-16 07:37:12.648992,https://docs.rs/rcgen,,https://github.com/est31/rcgen,105193
tokio-serde,1934773,Send and receive Serde encodable types over the network using Tokio.  This library is used as a b...,2017-03-14 00:14:15.177122,2020-12-24 05:42:11.793095,https://docs.rs/tokio-serde,https://github.com/carllerche/tokio-serde,https://github.com/carllerche/tokio-serde,8966
opentelemetry-http,1932122,Helper implementations for exchange of traces and metrics over HTTP,2021-01-22 01:47:24.838272,2022-09-13 02:33:15.137623,,https://github.com/open-telemetry/opentelemetry-rust,https://github.com/open-telemetry/opentelemetry-rust,345136
selectors,1932065,CSS Selectors matching for Rust,2014-12-29 15:42:13.431991,2021-04-29 15:45:07.122259,https://docs.rs/selectors/,,https://github.com/servo/servo,660
rustc-ap-rustc_data_structures,1931044,Automatically published version of the package `rustc_data_structures` in the rust-lang/rust repo...,2018-01-11 02:34:12.37455,2021-07-06 08:14:35.371395,,,https://github.com/rust-lang/rust,46315
racer,1930518,Code completion for Rust,2015-01-14 22:11:45.081886,2022-04-08 16:45:25.916505,,https://github.com/racer-rust/racer,https://github.com/racer-rust/racer,789
crc16,1927961,A CRC16 implementation,2015-03-18 17:31:26.840681,2018-05-28 09:15:47.613118,https://blackbeam.github.io/rust-crc16,,https://github.com/blackbeam/rust-crc16,1599
cadence,1927884,An extensible Statsd client for Rust,2015-12-23 03:47:06.58842,2022-04-02 20:09:21.82286,https://docs.rs/cadence/,https://github.com/56quarters/cadence,https://github.com/56quarters/cadence,3733
err-derive,1925647,Derive macro for `std::error::Error`,2018-12-24 22:00:28.887272,2022-02-11 13:51:58.290636,,,https://gitlab.com/torkleyy/err-derive,103679
